vuosi;kunta;xyind;v_yht;v_0_6;v_7_14;v_15_17;v_18_29;v_30_49;v_50_64;v_65_74;v_75
2019;536;3168756822125;7;0;0;0;1;2;4;0;0
2019;536;3171256822125;3;0;0;0;0;0;0;1;2
2019;536;3008756822375;6;2;0;0;0;2;0;2;0
2019;536;3021256822375;2;0;0;0;0;0;2;0;0
2019;536;3043756822375;14;0;3;1;0;6;2;1;1
2019;536;3046256822375;6;0;0;0;2;0;2;0;2
2019;536;3048756822375;12;1;4;1;0;4;2;0;0
2019;536;3118756822375;32;0;4;3;2;7;6;8;2
2019;887;3288756762625;2;0;0;0;0;0;1;1;0
2019;887;3286256763375;2;0;0;0;0;0;0;0;2
2019;887;3281256763625;2;0;0;0;0;0;0;2;0
2019;887;3081256764375;4;0;0;0;0;0;2;1;1
2019;887;3283756764375;1;0;0;0;0;0;1;0;0
2019;887;3078756764625;1;0;0;0;0;0;0;1;0
2019;887;3281256764625;2;0;0;0;0;0;1;1;0
2019;887;3283756764625;4;0;0;0;0;0;2;0;2
2019;887;3063756764875;3;0;0;0;1;0;2;0;0
2019;887;3278756764875;2;0;0;0;0;0;2;0;0
2019;887;3058756765125;1;0;0;0;0;0;0;1;0
2019;887;3071256765125;2;0;0;0;0;0;1;0;1
2019;887;3278756765125;2;0;0;0;0;0;0;1;1
2019;887;3281256765375;1;0;0;0;0;0;0;1;0
2019;887;3286256765375;3;1;0;0;0;2;0;0;0
2019;887;3066256765625;2;0;0;0;0;0;0;0;2
2019;887;3071256765625;1;0;0;0;0;0;0;0;1
2019;887;3268756765625;2;0;0;1;0;0;1;0;0
2019;887;3271256765625;3;0;2;0;0;1;0;0;0
2019;887;3281256765625;2;0;0;0;0;0;0;0;2
2019;887;3071256765875;1;0;0;0;0;0;1;0;0
2019;887;3268756765875;2;0;0;0;0;0;2;0;0
2019;887;3278756765875;1;0;0;0;0;0;0;0;1
2019;887;3088756766125;1;0;0;0;0;0;0;0;1
2019;887;3263756766125;7;2;1;0;0;2;1;1;0
2019;887;3273756766125;2;0;0;0;0;0;1;1;0
2019;887;3086256766375;1;0;0;0;0;0;0;1;0
2019;887;3088756766375;2;0;0;0;0;0;0;2;0
2019;887;3258756766375;1;0;0;0;0;0;1;0;0
2019;887;3273756766375;1;0;0;0;1;0;0;0;0
2019;887;3073756766625;4;0;0;0;0;0;0;2;2
2019;887;3083756766625;1;0;0;0;0;1;0;0;0
2019;887;3238756766625;2;0;0;0;0;0;1;1;0
2019;887;3241256766625;1;0;0;0;0;1;0;0;0
2019;887;3273756766625;2;0;0;0;0;1;1;0;0
2019;887;3128756766875;2;0;0;0;0;0;0;2;0
2019;536;3121256822375;38;1;1;2;0;9;13;9;3
2019;536;3123756822375;51;5;2;6;2;8;22;5;1
2019;536;3126256822375;28;2;9;0;0;8;5;2;2
2019;536;3128756822375;61;5;4;4;3;15;11;9;10
2019;536;3131256822375;236;24;24;13;33;59;47;27;9
2019;536;3133756822375;140;9;12;2;17;33;29;25;13
2019;536;3136256822375;30;0;0;0;2;6;8;12;2
2019;536;3138756822375;7;1;2;0;0;2;2;0;0
2019;536;3141256822375;171;11;9;5;19;47;38;22;20
2019;536;3143756822375;120;9;13;2;11;38;24;11;12
2019;536;3146256822375;67;4;9;1;4;20;8;11;10
2019;536;3148756822375;60;3;5;4;2;10;20;14;2
2019;536;3151256822375;34;3;6;2;3;9;4;5;2
2019;536;3153756822375;53;3;4;3;9;11;16;5;2
2019;536;3156256822375;152;9;11;4;22;50;33;15;8
2019;536;3158756822375;130;23;34;5;10;47;8;3;0
2019;536;3161256822375;92;11;12;3;8;34;23;0;1
2019;536;3163756822375;23;2;1;2;0;6;4;5;3
2019;536;3166256822375;139;17;17;3;11;42;35;11;3
2019;536;3168756822375;83;1;10;4;11;21;28;7;1
2019;536;3181256822375;9;1;0;0;3;5;0;0;0
2019;536;3003756822625;1;0;0;0;0;0;0;0;1
2019;536;3008756822625;6;0;0;2;0;1;3;0;0
2019;536;3021256822625;1;0;0;0;0;0;1;0;0
2019;536;3043756822625;8;0;0;0;4;2;2;0;0
2019;536;3048756822625;4;0;0;0;0;0;2;0;2
2019;536;3058756822625;17;2;4;0;2;4;4;0;1
2019;536;3061256822625;35;6;10;0;1;13;3;0;2
2019;536;3063756822625;36;8;6;2;3;14;0;2;1
2019;536;3066256822625;6;0;3;1;0;2;0;0;0
2019;536;3118756822625;66;4;5;2;3;15;21;16;0
2019;536;3121256822625;168;13;15;7;21;38;44;28;2
2019;887;3243756766875;2;0;0;0;0;0;0;1;1
2019;887;3256256766875;5;1;2;0;0;2;0;0;0
2019;887;3271256766875;2;0;0;0;0;0;0;2;0
2019;887;3273756766875;7;1;2;0;0;4;0;0;0
2019;887;3276256766875;2;0;0;0;0;0;1;1;0
2019;887;3091256767125;3;0;0;0;1;0;2;0;0
2019;887;3156256767125;1;0;0;0;0;0;1;0;0
2019;887;3116256767375;1;0;0;0;0;0;0;0;1
2019;887;3141256767375;2;0;0;0;0;1;1;0;0
2019;887;3243756767375;1;0;0;0;0;1;0;0;0
2019;887;3251256767375;5;3;0;0;1;1;0;0;0
2019;887;3101256767625;2;0;0;0;0;0;0;0;2
2019;887;3118756767625;2;0;0;0;0;0;0;2;0
2019;887;3138756767625;3;0;0;0;1;0;0;2;0
2019;887;3248756767625;2;0;0;0;0;0;1;0;1
2019;887;3256256767625;2;0;0;0;0;0;0;2;0
2019;887;3258756767625;3;0;2;0;0;1;0;0;0
2019;887;3093756767875;1;0;0;0;0;1;0;0;0
2019;887;3101256767875;5;2;2;0;0;1;0;0;0
2019;887;3113756767875;4;0;1;0;0;2;0;1;0
2019;887;3123756767875;1;0;0;0;0;0;0;0;1
2019;887;3126256767875;4;0;0;0;0;0;3;1;0
2019;887;3268756767875;3;0;0;0;1;0;2;0;0
2019;887;3291256767875;2;0;0;0;0;0;0;2;0
2019;887;3086256768125;5;1;0;0;0;2;0;2;0
2019;887;3096256768125;3;0;0;0;0;1;1;1;0
2019;887;3128756768125;2;0;0;0;0;1;1;0;0
2019;887;3256256768125;1;0;0;0;0;0;1;0;0
2019;887;3261256768125;3;0;0;0;0;2;0;1;0
2019;887;3281256768125;1;0;0;0;0;1;0;0;0
2019;887;3073756768375;4;0;1;0;1;1;1;0;0
2019;887;3076256768375;1;0;0;0;0;0;0;1;0
2019;887;3083756768375;2;0;0;0;0;0;2;0;0
2019;887;3111256768375;2;0;0;0;0;0;1;1;0
2019;887;3173756768375;1;0;0;0;0;0;0;0;1
2019;887;3206256768375;4;0;2;0;0;1;1;0;0
2019;887;3248756768375;4;0;0;2;0;0;2;0;0
2019;887;3251256768375;2;0;0;0;0;0;0;2;0
2019;887;3258756768375;3;0;0;0;1;2;0;0;0
2019;887;3293756768375;1;0;0;0;0;1;0;0;0
2019;887;3078756768625;2;0;0;0;0;0;0;2;0
2019;887;3111256768625;3;0;0;0;0;0;2;1;0
2019;887;3128756768625;4;2;0;0;0;2;0;0;0
2019;887;3201256768625;1;0;0;0;0;0;0;0;1
2019;887;3243756768625;2;0;0;0;0;0;0;2;0
2019;887;3251256768625;3;1;0;0;0;2;0;0;0
2019;887;3271256768625;2;0;0;0;1;1;0;0;0
2019;887;3276256768625;2;0;0;0;0;1;1;0;0
2019;887;3303756768625;1;0;0;0;0;0;0;1;0
2019;887;3108756768875;3;0;1;0;0;2;0;0;0
2019;887;3126256768875;1;0;0;0;0;0;0;1;0
2019;887;3198756768875;2;0;0;0;0;0;0;2;0
2019;887;3231256768875;1;0;0;0;0;0;1;0;0
2019;887;3238756768875;9;2;2;0;1;4;0;0;0
2019;887;3298756768875;5;0;2;1;0;2;0;0;0
2019;887;3301256768875;1;0;0;0;0;0;0;1;0
2019;887;3071256769125;2;0;0;0;0;0;2;0;0
2019;887;3076256769125;2;0;0;0;0;0;1;1;0
2019;887;3088756769125;2;0;0;0;0;0;2;0;0
2019;887;3123756769125;2;0;0;0;0;0;2;0;0
2019;887;3128756769125;6;1;0;2;1;2;0;0;0
2019;887;3228756769125;1;0;0;0;0;0;0;1;0
2019;887;3231256769125;11;0;4;0;0;4;1;2;0
2019;887;3251256769125;1;0;0;0;0;0;0;0;1
2019;887;3253756769125;2;0;0;0;0;0;2;0;0
2019;887;3301256769125;2;0;0;0;0;0;0;2;0
2019;887;3066256769375;3;0;0;0;0;0;0;2;1
2019;887;3091256769375;1;0;0;0;1;0;0;0;0
2019;887;3098756769375;1;0;0;0;0;0;1;0;0
2019;887;3111256769375;1;0;0;0;0;0;0;0;1
2019;887;3151256769375;2;0;0;0;0;0;0;2;0
2019;887;3203756769375;7;1;2;1;0;3;0;0;0
2019;887;3206256769375;5;1;0;0;0;2;1;1;0
2019;887;3223756769375;3;1;0;0;0;2;0;0;0
2019;887;3291256769375;3;0;0;0;0;0;3;0;0
2019;887;3293756769375;2;0;0;0;0;0;0;1;1
2019;887;3296256769375;1;0;0;0;0;0;1;0;0
2019;887;3073756769625;1;0;0;0;0;0;0;1;0
2019;887;3076256769625;3;0;0;0;0;0;1;2;0
2019;887;3081256769625;1;0;0;0;0;0;1;0;0
2019;887;3098756769625;10;0;4;1;0;4;1;0;0
2019;887;3101256769625;4;0;0;0;0;0;3;0;1
2019;887;3103756769625;3;0;0;1;0;0;1;1;0
2019;887;3163756769625;4;0;0;0;0;0;1;3;0
2019;887;3203756769625;4;0;1;1;0;2;0;0;0
2019;887;3216256769625;4;0;0;0;2;0;0;2;0
2019;887;3218756769625;7;0;0;0;1;2;0;2;2
2019;887;3221256769625;4;0;1;0;1;0;2;0;0
2019;887;3228756769625;1;0;0;0;0;0;0;1;0
2019;887;3096256769875;3;1;1;0;0;1;0;0;0
2019;887;3098756769875;1;0;0;0;0;0;0;1;0
2019;887;3103756769875;2;0;1;0;0;1;0;0;0
2019;887;3121256769875;3;0;0;0;0;0;2;1;0
2019;887;3158756769875;4;0;1;0;0;2;1;0;0
2019;887;3191256769875;4;0;0;1;0;1;1;1;0
2019;887;3193756769875;9;2;0;0;1;1;2;3;0
2019;536;3123756822625;82;3;5;2;7;17;17;24;7
2019;536;3126256822625;5;0;0;0;0;0;0;3;2
2019;536;3128756822625;71;6;4;0;5;17;13;19;7
2019;536;3131256822625;72;5;8;3;7;21;21;5;2
2019;536;3133756822625;73;10;10;1;7;28;7;10;0
2019;536;3136256822625;142;13;21;6;8;41;25;17;11
2019;536;3138756822625;221;17;6;9;52;52;53;22;10
2019;536;3141256822625;261;11;21;8;39;67;45;40;30
2019;536;3143756822625;103;7;10;5;6;27;14;21;13
2019;536;3146256822625;204;13;13;5;32;66;41;27;7
2019;536;3148756822625;239;20;24;8;32;78;51;22;4
2019;536;3151256822625;38;3;3;0;6;7;6;13;0
2019;536;3158756822625;2;0;0;0;0;1;1;0;0
2019;536;3161256822625;10;1;0;0;1;5;3;0;0
2019;536;3163756822625;122;19;11;5;12;46;16;9;4
2019;536;3166256822625;99;9;18;1;7;37;14;12;1
2019;536;3168756822625;74;15;7;2;15;17;10;5;3
2019;536;2998756822875;2;0;0;0;0;0;2;0;0
2019;536;3001256822875;4;0;1;1;0;0;2;0;0
2019;536;3008756822875;9;0;0;0;3;0;4;2;0
2019;536;3011256822875;3;0;1;0;0;2;0;0;0
2019;536;3018756822875;3;0;0;0;0;0;0;2;1
2019;536;3021256822875;6;0;0;0;0;2;0;3;1
2019;536;3041256822875;2;0;0;0;0;0;2;0;0
2019;536;3043756822875;11;1;3;1;0;4;0;1;1
2019;536;3046256822875;4;2;0;0;0;2;0;0;0
2019;536;3048756822875;2;0;0;0;0;0;0;2;0
2019;536;3053756822875;20;2;1;1;3;7;5;0;1
2019;536;3056256822875;82;7;8;1;9;19;17;17;4
2019;536;3058756822875;28;0;0;0;3;12;8;5;0
2019;536;3061256822875;52;1;7;0;2;15;10;14;3
2019;536;3063756822875;36;6;3;1;3;14;4;3;2
2019;536;3118756822875;13;1;0;1;1;4;1;4;1
2019;536;3121256822875;79;4;13;4;7;22;13;14;2
2019;536;3123756822875;110;9;15;2;7;27;27;17;6
2019;536;3126256822875;114;11;9;0;11;26;20;27;10
2019;536;3128756822875;70;5;8;1;10;19;13;9;5
2019;536;3131256822875;111;11;6;4;16;23;17;5;29
2019;536;3133756822875;163;8;4;2;39;34;43;28;5
2019;536;3136256822875;124;9;16;7;8;40;24;16;4
2019;536;3138756822875;6;0;1;1;0;2;2;0;0
2019;536;3141256822875;84;13;16;4;5;30;13;2;1
2019;536;3143756822875;33;2;3;7;5;8;6;0;2
2019;536;3146256822875;72;3;1;1;9;10;28;15;5
2019;536;3148756822875;66;6;7;2;1;20;11;17;2
2019;536;3151256822875;15;1;1;0;2;2;7;2;0
2019;536;3153756822875;7;0;0;0;0;1;1;3;2
2019;536;3156256822875;3;0;0;1;0;2;0;0;0
2019;536;3161256822875;6;2;0;0;1;1;1;1;0
2019;536;3163756822875;34;2;7;3;3;12;6;1;0
2019;536;3166256822875;144;25;24;3;8;67;13;4;0
2019;536;3168756822875;137;19;13;9;9;52;27;6;2
2019;536;3171256822875;9;0;0;0;0;5;1;2;1
2019;536;2991256823125;5;2;1;0;0;2;0;0;0
2019;536;2993756823125;6;1;0;0;1;3;1;0;0
2019;536;2996256823125;4;0;0;2;0;2;0;0;0
2019;536;2998756823125;2;0;0;0;0;0;2;0;0
2019;536;3001256823125;3;0;1;0;0;2;0;0;0
2019;536;3003756823125;2;0;0;0;0;2;0;0;0
2019;536;3008756823125;11;0;0;0;1;4;4;2;0
2019;536;3011256823125;7;0;1;0;0;3;3;0;0
2019;536;3021256823125;4;0;0;1;1;1;1;0;0
2019;536;3038756823125;5;0;0;0;1;0;2;0;2
2019;536;3041256823125;4;0;0;0;1;1;2;0;0
2019;536;3046256823125;11;0;3;2;0;2;4;0;0
2019;536;3048756823125;4;0;0;0;0;0;2;2;0
2019;536;3053756823125;59;4;1;1;12;19;12;7;3
2019;536;3056256823125;133;6;8;2;23;46;28;13;7
2019;536;3058756823125;28;3;1;0;3;7;8;5;1
2019;536;3061256823125;10;1;2;0;2;3;1;1;0
2019;536;3063756823125;4;2;0;0;0;2;0;0;0
2019;536;3113756823125;1;0;0;0;0;0;0;1;0
2019;536;3123756823125;76;0;10;2;3;13;18;22;8
2019;536;3126256823125;145;13;13;2;17;42;33;14;11
2019;536;3128756823125;67;5;6;0;8;14;8;18;8
2019;536;3131256823125;64;3;4;0;3;10;16;20;8
2019;536;3133756823125;34;0;0;0;3;6;7;12;6
2019;536;3138756823125;87;3;12;7;14;21;24;4;2
2019;536;3141256823125;117;7;18;12;10;47;18;3;2
2019;536;3143756823125;20;4;2;2;3;6;3;0;0
2019;536;3151256823125;5;0;2;0;1;2;0;0;0
2019;536;3153756823125;5;0;0;0;1;2;1;1;0
2019;536;3156256823125;3;0;0;0;0;1;1;1;0
2019;536;3163756823125;1;0;0;0;1;0;0;0;0
2019;536;3166256823125;8;1;1;0;0;3;0;2;1
2019;536;3168756823125;12;1;3;0;0;6;2;0;0
2019;536;3171256823125;4;0;1;1;0;2;0;0;0
2019;536;2998756823375;3;1;0;0;0;2;0;0;0
2019;536;3003756823375;3;0;0;0;0;2;0;1;0
2019;536;3006256823375;2;0;0;0;0;0;0;1;1
2019;536;3008756823375;6;0;0;0;0;0;3;2;1
2019;536;3021256823375;4;0;0;1;0;3;0;0;0
2019;536;3031256823375;2;0;0;0;0;0;2;0;0
2019;536;3033756823375;2;0;0;0;0;0;2;0;0
2019;536;3036256823375;6;2;0;0;0;2;2;0;0
2019;536;3046256823375;23;0;1;1;5;3;6;4;3
2019;887;3196256769875;2;0;0;0;0;2;0;0;0
2019;887;3218756769875;5;1;1;0;0;2;0;1;0
2019;887;3283756769875;2;0;0;0;2;0;0;0;0
2019;887;3286256769875;2;0;0;0;0;0;2;0;0
2019;887;3291256769875;5;0;3;0;0;2;0;0;0
2019;887;3296256769875;1;0;0;0;0;0;0;1;0
2019;887;3001256770125;2;0;0;0;0;0;2;0;0
2019;887;3008756770125;5;0;0;0;0;0;4;0;1
2019;887;3011256770125;3;0;0;0;0;1;2;0;0
2019;887;3013756770125;1;0;0;0;0;0;1;0;0
2019;887;3118756770125;7;1;2;0;0;2;0;1;1
2019;887;3138756770125;3;0;0;0;2;0;1;0;0
2019;887;3156256770125;1;0;0;0;0;0;1;0;0
2019;887;3191256770125;1;0;0;0;0;0;0;1;0
2019;887;2996256770375;1;0;0;0;0;0;1;0;0
2019;887;3013756770375;2;0;0;0;0;0;0;1;1
2019;887;3016256770375;2;0;0;0;0;0;1;1;0
2019;887;3018756770375;2;0;0;0;0;0;2;0;0
2019;887;3026256770375;1;0;0;0;0;1;0;0;0
2019;887;3093756770375;3;0;1;0;0;1;1;0;0
2019;887;3156256770375;2;0;0;0;0;0;2;0;0
2019;887;3161256770375;8;0;0;0;2;2;3;1;0
2019;887;3163756770375;1;0;0;0;0;0;1;0;0
2019;887;3183756770375;4;0;0;0;0;0;2;0;2
2019;887;3268756770375;2;0;0;0;0;0;1;1;0
2019;887;2996256770625;3;0;0;0;1;0;2;0;0
2019;887;3011256770625;2;0;0;0;0;0;2;0;0
2019;887;3013756770625;1;0;0;0;0;1;0;0;0
2019;887;3041256770625;1;0;0;0;1;0;0;0;0
2019;887;3093756770625;2;0;0;0;0;0;2;0;0
2019;887;3101256770625;2;0;0;0;1;1;0;0;0
2019;887;3111256770625;1;0;0;0;0;0;0;0;1
2019;536;3048756823375;7;0;2;0;0;3;2;0;0
2019;536;3053756823375;12;0;0;0;7;0;2;2;1
2019;536;3056256823375;53;2;6;3;5;15;17;3;2
2019;536;3058756823375;6;2;0;0;0;2;0;2;0
2019;536;3061256823375;44;2;6;3;5;8;12;8;0
2019;536;3063756823375;65;5;13;5;6;25;8;1;2
2019;536;3066256823375;28;4;4;1;4;6;8;0;1
2019;536;3123756823375;8;0;0;0;0;2;2;4;0
2019;536;3131256823375;5;0;0;0;0;0;1;4;0
2019;536;3138756823375;2;0;0;0;0;1;1;0;0
2019;536;3148756823375;2;0;0;0;0;0;2;0;0
2019;536;3151256823375;6;0;0;1;1;2;0;2;0
2019;536;3153756823375;7;0;0;1;1;1;2;2;0
2019;536;3156256823375;3;0;0;0;0;1;1;1;0
2019;536;3158756823375;1;0;0;0;0;0;0;1;0
2019;536;2993756823625;2;0;0;0;0;0;0;2;0
2019;536;3003756823625;12;0;2;3;1;5;0;1;0
2019;536;3008756823625;3;0;1;0;0;2;0;0;0
2019;536;3031256823625;3;0;0;0;1;0;0;0;2
2019;536;3038756823625;8;2;0;0;4;2;0;0;0
2019;536;3046256823625;26;7;6;0;1;10;2;0;0
2019;536;3053756823625;13;1;3;1;1;4;3;0;0
2019;536;3056256823625;10;3;1;0;0;4;0;2;0
2019;536;3171256823625;4;0;1;0;1;0;2;0;0
2019;536;3173756823625;5;1;0;0;0;2;1;1;0
2019;536;3001256823875;5;0;0;0;2;0;1;0;2
2019;536;3003756823875;4;0;1;1;0;2;0;0;0
2019;536;3008756823875;2;0;0;0;2;0;0;0;0
2019;536;3011256823875;2;0;0;0;0;1;1;0;0
2019;536;3031256823875;5;2;1;0;0;2;0;0;0
2019;536;3046256823875;3;0;0;0;1;2;0;0;0
2019;536;3053756823875;1;0;0;0;0;1;0;0;0
2019;887;3128756770625;2;0;0;0;0;0;0;2;0
2019;887;3133756770625;1;0;0;0;0;0;0;1;0
2019;887;3151256770625;2;0;0;0;0;0;0;2;0
2019;887;3153756770625;2;0;0;0;0;0;0;2;0
2019;887;3158756770625;5;0;1;1;0;2;1;0;0
2019;887;3163756770625;3;0;1;0;0;2;0;0;0
2019;887;3181256770625;2;0;0;0;0;2;0;0;0
2019;887;3183756770625;3;0;0;0;0;0;0;2;1
2019;887;3186256770625;1;0;0;0;0;0;1;0;0
2019;887;3193756770625;5;1;0;0;0;2;0;2;0
2019;887;3203756770625;4;2;0;0;0;2;0;0;0
2019;887;2983756770875;4;0;0;0;0;0;2;0;2
2019;887;3001256770875;1;0;0;0;0;0;0;0;1
2019;887;3006256770875;2;0;0;0;0;0;0;2;0
2019;887;3011256770875;2;0;0;0;0;0;2;0;0
2019;887;3021256770875;1;0;0;0;0;0;1;0;0
2019;887;3023756770875;2;0;0;0;0;1;1;0;0
2019;887;3026256770875;3;0;0;0;0;1;0;2;0
2019;887;3028756770875;2;0;0;0;0;0;1;1;0
2019;887;3031256770875;5;0;2;1;0;2;0;0;0
2019;887;3033756770875;1;0;0;0;0;0;0;1;0
2019;887;3038756770875;4;0;1;0;0;1;2;0;0
2019;887;3088756770875;3;0;0;0;0;1;2;0;0
2019;887;3108756770875;9;2;0;0;2;1;2;1;1
2019;887;3111256770875;3;1;0;0;0;2;0;0;0
2019;887;3123756770875;2;0;0;0;0;0;0;2;0
2019;887;3131256770875;1;0;0;0;0;0;1;0;0
2019;887;3171256770875;4;0;0;0;0;2;1;1;0
2019;887;3178756770875;2;0;0;0;0;0;0;2;0
2019;887;3193756770875;10;0;2;0;0;1;4;2;1
2019;887;3201256770875;2;0;0;0;0;0;2;0;0
2019;887;3023756771125;1;0;0;0;0;0;1;0;0
2019;887;3026256771125;2;0;0;0;0;0;0;0;2
2019;887;3033756771125;2;0;0;0;0;0;0;2;0
2019;887;3036256771125;2;0;0;0;0;0;0;2;0
2019;887;3098756771125;5;0;2;0;0;2;0;1;0
2019;887;3106256771125;1;0;0;0;0;0;0;1;0
2019;887;3113756771125;1;0;0;0;0;0;0;0;1
2019;887;3171256771125;1;0;0;0;0;0;1;0;0
2019;887;3196256771125;3;0;1;0;0;2;0;0;0
2019;887;3201256771125;5;1;2;0;0;2;0;0;0
2019;887;3203756771125;3;0;0;0;1;1;1;0;0
2019;887;3251256771125;1;0;0;0;0;0;0;0;1
2019;887;2993756771375;1;0;0;0;0;0;1;0;0
2019;887;3073756771375;1;0;0;0;0;0;0;0;1
2019;887;3081256771375;1;0;0;0;0;0;1;0;0
2019;887;3191256771375;12;1;3;1;1;4;1;1;0
2019;887;3211256771625;2;0;0;0;0;0;0;2;0
2019;887;3256256771625;2;0;0;0;0;0;0;1;1
2019;887;3261256771625;1;0;0;0;0;0;0;1;0
2019;887;3223756771875;2;0;0;0;0;0;0;2;0
2019;887;3231256771875;4;0;0;1;1;0;2;0;0
2019;887;2986256772125;2;0;0;0;0;0;2;0;0
2019;887;3086256772125;4;1;1;0;0;2;0;0;0
2019;887;3228756772125;1;0;0;0;0;0;0;1;0
2019;887;3243756772125;3;0;0;0;0;1;0;0;2
2019;887;3248756772125;2;0;0;0;0;0;0;2;0
2019;887;3043756772375;1;0;0;0;0;1;0;0;0
2019;887;3048756772375;4;0;0;0;3;0;1;0;0
2019;887;3051256772375;2;0;0;0;0;1;1;0;0
2019;887;3053756772375;2;0;0;0;0;0;0;0;2
2019;887;3071256772375;6;2;1;0;0;2;1;0;0
2019;887;3076256772375;2;0;0;0;0;0;1;1;0
2019;887;3081256772375;5;0;1;1;0;2;1;0;0
2019;536;3056256823875;21;1;5;1;0;7;6;1;0
2019;536;3031256824125;1;0;0;0;0;0;0;0;1
2019;536;3033756824125;1;0;0;0;0;0;1;0;0
2019;536;3041256824125;3;1;0;0;0;2;0;0;0
2019;536;3043756824125;2;0;0;0;0;0;0;1;1
2019;536;3051256824125;2;0;0;0;0;0;0;1;1
2019;536;3053756824125;7;0;2;0;0;1;1;3;0
2019;536;3056256824125;4;2;0;0;0;2;0;0;0
2019;536;3066256824125;4;0;0;0;0;2;2;0;0
2019;536;3068756824125;1;0;0;0;0;0;0;0;1
2019;536;2951256824375;1;0;0;0;0;0;1;0;0
2019;536;3001256824375;2;0;0;0;0;0;0;1;1
2019;536;3011256824375;2;0;0;0;0;0;0;2;0
2019;536;3016256824375;1;0;0;0;0;0;0;0;1
2019;536;3033756824375;5;1;2;0;0;2;0;0;0
2019;536;3043756824375;2;0;0;0;0;0;0;0;2
2019;536;3051256824375;2;0;0;0;0;0;0;1;1
2019;536;3068756824375;5;0;2;0;0;1;1;1;0
2019;536;3001256824625;2;0;0;0;0;0;0;2;0
2019;536;3003756824625;4;0;0;0;0;1;0;2;1
2019;536;3011256824625;2;0;0;0;1;1;0;0;0
2019;536;3013756824625;6;0;0;0;1;2;3;0;0
2019;536;3016256824625;4;0;0;0;0;0;4;0;0
2019;536;3033756824625;2;0;0;0;0;0;1;0;1
2019;536;3043756824625;2;0;0;0;0;0;0;0;2
2019;536;3068756824625;1;0;0;0;0;0;1;0;0
2019;536;3013756824875;3;0;0;0;0;2;1;0;0
2019;536;3031256824875;4;0;2;0;0;1;1;0;0
2019;536;3033756824875;2;0;0;0;0;0;2;0;0
2019;536;3036256824875;2;0;0;0;0;0;2;0;0
2019;536;3043756824875;2;0;0;0;0;0;0;0;2
2019;536;3048756824875;2;0;0;0;0;1;0;0;1
2019;536;3051256824875;7;0;2;0;1;2;2;0;0
2019;536;3056256824875;3;0;1;0;0;2;0;0;0
2019;536;3106256824875;4;2;0;0;0;2;0;0;0
2019;536;3003756825125;2;0;0;0;0;0;0;0;2
2019;536;3013756825125;4;0;0;0;0;0;4;0;0
2019;536;3041256825125;2;0;0;0;0;0;1;1;0
2019;536;3046256825125;2;0;0;0;0;1;0;1;0
2019;536;3051256825125;1;0;0;0;0;0;1;0;0
2019;536;3053756825125;4;1;1;0;0;2;0;0;0
2019;536;3003756825375;3;1;0;0;0;2;0;0;0
2019;536;3006256825375;4;2;0;0;1;1;0;0;0
2019;536;3008756825375;2;0;0;0;0;2;0;0;0
2019;536;3011256825375;2;0;0;0;0;0;1;1;0
2019;536;3013756825375;2;0;0;0;0;0;2;0;0
2019;536;3106256825375;2;0;0;0;0;0;2;0;0
2019;536;3006256825625;7;2;1;0;0;4;0;0;0
2019;536;3011256825625;5;1;2;0;0;2;0;0;0
2019;536;3036256825625;2;0;0;0;0;0;0;2;0
2019;536;3038756825625;2;0;0;0;1;0;1;0;0
2019;536;3043756825625;4;0;2;0;0;1;1;0;0
2019;536;3048756825625;4;0;0;0;0;0;0;4;0
2019;536;3076256825625;2;0;0;0;0;0;2;0;0
2019;536;3103756825625;2;0;0;0;0;2;0;0;0
2019;536;3003756825875;1;0;0;0;0;1;0;0;0
2019;536;3013756825875;3;0;0;0;1;0;1;1;0
2019;536;3016256825875;5;0;1;2;0;2;0;0;0
2019;536;3036256825875;5;0;1;2;0;2;0;0;0
2019;536;3038756825875;1;0;0;0;0;0;1;0;0
2019;536;3041256825875;3;0;0;0;0;1;1;1;0
2019;536;3056256825875;5;1;2;0;0;2;0;0;0
2019;536;3058756825875;3;0;0;0;1;2;0;0;0
2019;536;3071256825875;2;0;0;0;0;1;0;1;0
2019;887;3086256772375;2;0;0;0;0;0;0;2;0
2019;887;3088756772375;1;0;0;0;0;0;1;0;0
2019;887;3221256772375;2;0;0;0;0;0;2;0;0
2019;887;3223756772375;3;0;0;0;1;0;1;1;0
2019;887;3241256772375;2;0;0;0;0;0;0;2;0
2019;887;3246256772375;5;0;2;1;0;2;0;0;0
2019;887;3268756772375;1;0;0;0;0;0;0;0;1
2019;887;3046256772625;1;0;0;0;0;0;0;1;0
2019;887;3048756772625;2;0;0;0;0;0;1;1;0
2019;887;3053756772625;2;0;0;0;0;2;0;0;0
2019;887;3068756772625;3;0;2;0;0;1;0;0;0
2019;887;3078756772625;5;0;0;0;0;3;2;0;0
2019;887;3086256772625;1;0;0;0;0;1;0;0;0
2019;887;3173756772625;2;0;0;0;0;1;1;0;0
2019;887;3176256772625;1;0;0;0;0;0;0;0;1
2019;887;3183756772625;4;1;0;0;0;2;1;0;0
2019;887;3211256772625;4;1;0;0;0;1;2;0;0
2019;887;3218756772625;2;0;0;0;0;0;0;0;2
2019;887;3221256772625;3;0;0;0;1;0;1;1;0
2019;887;3223756772625;4;0;3;0;0;1;0;0;0
