vuosi;kunta;tp_yht;xyind
2017;562;1;3701256828625
2017;562;13;3748756828625
2017;562;1;3701256828875
2017;562;25;3706256828875
2017;562;1;3736256828875
2017;562;4;3611256829125
2017;562;1;3706256829125
2017;562;1;3708756829125
2017;562;1;3693756829375
2017;562;5;3706256829375
2017;562;1;3826256829375
2017;562;1;3868756829375
2017;562;1;3688756829625
2017;562;2;3703756829625
2017;562;4;3706256829625
2017;562;5;3703756829875
2017;562;1;3781256829875
2017;562;1;3703756830125
2017;562;1;3733756830125
2017;562;4;3611256830375
2017;562;1;3613756830375
2017;562;3;3723756830375
2017;562;1;3741256830375
2017;562;1;3788756830375
2017;562;2;3661256830875
2017;562;1;3616256831125
2017;562;1;3721256831125
2017;562;1;3768756831125
2017;562;3;3698756831375
2017;562;3;3526256831625
2017;562;1;3723756831625
2017;562;5;3566256831875
2017;562;2;3673756831875
2017;562;1;3696256831875
2017;562;1;3528756832125
2017;562;3;3553756832125
2017;562;2;3581256832125
2017;562;1;3671256832125
2017;562;1;3698756832125
2017;562;8;3538756832625
2017;562;1;3548756832625
2017;562;1;3556256832625
2017;562;3;3596256832625
2017;562;1;3603756832625
2017;562;2;3673756832625
2017;562;6;3576256832875
2017;562;2;3593756832875
2017;562;2;3571256833375
2017;562;2;3651256833375
2017;562;1;3676256833375
2017;562;1;3728756833375
2017;562;1;3516256833625
2017;562;35;3528756833625
2017;562;8;3573756833625
2017;562;1;3721256833625
2017;562;1;3731256833875
2017;562;1;3733756833875
2017;562;1;3736256834125
2017;562;1;3673756834625
2017;562;6;3626256834875
2017;562;4;3576256835125
2017;562;1;3681256835125
2017;562;3;3721256835125
2017;562;1;3728756835125
2017;562;1;3688756835625
2017;562;1;3581256835875
2017;562;7;3668756835875
2017;562;1;3781256835875
2017;562;1;3581256836125
2017;562;3;3801256836125
2017;562;2;3581256836375
2017;562;9;3586256836375
2017;562;2;3651256836375
2017;562;1;3671256836375
2017;562;2;3788756836375
2017;562;1;3576256836625
2017;562;1;3581256836625
2017;562;1;3676256836625
2017;562;1;3683756836625
2017;562;1;3778756836625
2017;562;7;3781256836625
2017;562;1;3788756836625
2017;562;2;3796256836625
2017;562;10;3551256836875
2017;562;1;3583756836875
2017;562;7;3588756836875
2017;562;2;3593756837125
2017;562;1;3611256837125
2017;562;1;3671256837125
2017;562;2;3736256837125
2017;562;17;3598756837375
2017;562;4;3616256837375
2017;562;5;3683756837375
2017;562;1;3773756837375
2017;562;16;3611256837625
2017;562;22;3601256837875
2017;562;6;3603756837875
2017;562;13;3611256837875
2017;562;4;3613756837875
2017;562;2;3768756837875
2017;562;1;3508756838125
2017;562;2;3596256838125
2017;562;2;3601256838125
2017;562;7;3603756838125
2017;562;1;3611256838125
2017;562;1;3596256838375
2017;562;2;3603756838375
2017;562;1;3611256838375
2017;562;1;3613756838375
2017;562;5;3596256838625
2017;562;4;3598756838625
2017;562;2;3601256838625
2017;562;1;3606256838625
2017;562;1;3613756838625
2017;562;15;3498756838875
2017;562;1;3591256838875
2017;562;5;3593756838875
2017;837;14;3298756814875
2017;837;103;3301256814875
2017;837;10;3306256814875
2017;837;3;3318756814875
2017;837;26;3293756815125
2017;837;12;3296256815125
2017;837;30;3298756815125
2017;837;10;3301256815125
2017;837;1;3268756815375
2017;837;93;3271256815375
2017;837;3;3291256815375
2017;837;3;3293756815375
2017;837;11;3296256815375
2017;837;6;3298756815375
2017;837;2;3263756815625
2017;837;1;3266256815625
2017;837;1;3268756815625
2017;837;2;3301256815625
2017;837;13;3316256815625
2017;837;3;3318756815625
2017;837;1;3321256815625
2017;837;1;3263756815875
2017;837;5;3266256815875
2017;837;36;3268756815875
2017;837;46;3271256815875
2017;837;1;3293756815875
2017;837;25;3301256815875
2017;837;2;3303756815875
2017;837;1;3316256815875
2017;837;5;3318756815875
2017;837;5;3323756815875
2017;837;1;3328756815875
2017;837;2;3331256815875
2017;837;1;3341256815875
2017;837;2;3343756815875
2017;837;5;3263756816125
2017;837;13;3266256816125
2017;837;79;3268756816125
2017;837;91;3271256816125
2017;837;5;3318756816125
2017;837;176;3321256816125
2017;837;6;3323756816125
2017;837;5;3331256816125
2017;837;6;3333756816125
2017;837;5;3341256816125
2017;837;1;3343756816125
2017;837;1;3266256816375
2017;837;2;3268756816375
2017;837;353;3271256816375
2017;837;1;3308756816375
2017;837;6;3311256816375
2017;837;3;3313756816375
2017;837;61;3318756816375
2017;837;53;3321256816375
2017;837;7;3323756816375
2017;837;1;3326256816375
2017;837;2;3328756816375
2017;837;1;3331256816375
2017;837;6;3333756816375
2017;837;1;3268756816625
2017;837;1;3278756816625
2017;837;21;3308756816625
2017;837;70;3311256816625
2017;837;9;3313756816625
2017;837;25;3316256816625
2017;837;18;3318756816625
2017;837;27;3321256816625
2017;837;1366;3323756816625
2017;837;795;3326256816625
2017;837;1371;3328756816625
2017;837;32;3338756816625
2017;837;74;3341256816625
2017;837;73;3343756816625
2017;837;16;3346256816625
2017;837;1;3268756816875
2017;837;2;3271256816875
2017;837;1;3308756816875
2017;837;7;3311256816875
2017;837;85;3313756816875
2017;837;23;3316256816875
2017;837;33;3318756816875
2017;837;143;3321256816875
2017;837;54;3323756816875
2017;837;2005;3326256816875
2017;837;52;3331256816875
2017;837;11;3336256816875
2017;837;84;3338756816875
2017;837;10;3341256816875
2017;562;1;3596256838875
2017;562;3;3601256838875
2017;562;1;3603756838875
2017;562;1;3606256838875
2017;562;48;3596256839125
2017;562;1;3598756839125
2017;562;1;3603756839125
2017;562;1;3606256839125
2017;562;1;3608756839125
2017;562;1;3796256839125
2017;562;1;3596256839375
2017;562;1;3601256839375
2017;562;26;3603756839375
2017;562;41;3606256839375
2017;562;1;3776256839375
2017;562;1;3828756839375
2017;562;2;3598756839625
2017;562;2;3601256839625
2017;562;2;3603756839625
2017;562;76;3606256839625
2017;562;55;3608756839625
2017;562;1;3646256839625
2017;562;1;3711256839625
2017;562;2;3753756839625
2017;562;1;3816256839625
2017;562;2;3601256839875
2017;562;7;3603756839875
2017;562;8;3611256839875
2017;562;1;3638756840125
2017;562;1;3678756840125
2017;562;2;3691256840125
2017;562;1;3693756840125
2017;562;1;3593756840375
2017;837;99;3343756816875
2017;837;46;3346256816875
2017;837;187;3348756816875
2017;837;4;3271256817125
2017;837;1;3273756817125
2017;837;1;3293756817125
2017;837;11;3311256817125
2017;837;39;3313756817125
2017;837;9;3316256817125
2017;837;215;3318756817125
2017;837;445;3321256817125
2017;837;246;3323756817125
2017;837;4;3326256817125
2017;837;1;3328756817125
2017;837;2;3336256817125
2017;837;370;3338756817125
2017;837;26;3341256817125
2017;837;109;3343756817125
2017;837;52;3346256817125
2017;837;435;3348756817125
2017;837;4;3351256817125
2017;837;1;3266256817375
2017;837;25;3268756817375
2017;837;1;3271256817375
2017;837;27;3286256817375
2017;837;37;3311256817375
2017;837;3;3313756817375
2017;837;46;3316256817375
2017;837;27;3318756817375
2017;837;21;3321256817375
2017;837;228;3323756817375
2017;837;117;3331256817375
2017;837;5;3333756817375
2017;562;1;3596256840375
2017;562;1;3771256840375
2017;562;37;3561256840625
2017;562;2;3591256840625
2017;562;1;3593756840625
2017;562;4;3596256840625
2017;562;1;3598756840625
2017;562;1;3601256840625
2017;562;57;3603756840625
2017;562;10;3606256840625
2017;562;2;3728756840625
2017;562;1;3746256840625
2017;562;1;3593756840875
2017;562;1;3596256840875
2017;562;44;3598756840875
2017;562;291;3601256840875
2017;562;38;3603756840875
2017;562;47;3606256840875
2017;562;1;3613756840875
2017;562;2;3691256840875
2017;562;1;3593756841125
2017;562;1;3596256841125
2017;562;29;3598756841125
2017;562;177;3601256841125
2017;562;7;3603756841125
2017;562;4;3606256841125
2017;562;10;3608756841125
2017;562;1;3648756841125
2017;562;1;3688756841125
2017;562;1;3728756841125
2017;562;4;3738756841125
2017;562;1;3596256841375
2017;562;2;3598756841375
2017;837;96;3338756817375
2017;837;5;3341256817375
2017;837;42;3343756817375
2017;837;24;3346256817375
2017;837;6;3353756817375
2017;837;121;3258756817625
2017;837;5;3271256817625
2017;837;1;3273756817625
2017;837;42;3276256817625
2017;837;273;3278756817625
2017;837;25;3281256817625
2017;837;218;3286256817625
2017;837;39;3288756817625
2017;837;17;3291256817625
2017;837;4;3311256817625
2017;837;47;3313756817625
2017;837;18;3316256817625
2017;837;111;3318756817625
2017;837;52;3321256817625
2017;837;69;3323756817625
2017;837;41;3328756817625
2017;837;75;3331256817625
2017;837;5;3333756817625
2017;837;156;3256256817875
2017;837;88;3258756817875
2017;837;182;3261256817875
2017;837;596;3263756817875
2017;837;44;3266256817875
2017;837;1;3268756817875
2017;837;69;3271256817875
2017;837;47;3273756817875
2017;837;108;3276256817875
2017;837;79;3283756817875
2017;562;52;3601256841375
2017;562;36;3603756841375
2017;562;3;3606256841375
2017;562;9;3608756841375
2017;562;1;3621256841375
2017;562;1;3681256841375
2017;562;2;3776256841375
2017;562;1;3596256841625
2017;562;2;3598756841625
2017;562;24;3601256841625
2017;562;73;3603756841625
2017;562;1;3606256841625
2017;562;1;3686256841625
2017;562;1;3688756841625
2017;562;6;3736256841625
2017;562;1;3781256841625
2017;562;72;3601256841875
2017;562;9;3603756841875
2017;562;1;3606256841875
2017;562;1;3596256842125
2017;562;3;3601256842125
2017;562;23;3606256842125
2017;562;21;3608756842125
2017;562;1;3626256842125
2017;562;2;3598756842375
2017;562;17;3601256842375
2017;562;3;3606256842375
2017;562;1;3593756842625
2017;562;109;3596256842625
2017;562;12;3598756842625
2017;562;7;3601256842625
2017;562;54;3606256842625
2017;562;1;3611256842625
2017;562;15;3626256842625
2017;562;2;3633756842625
2017;562;2;3593756842875
2017;562;13;3596256842875
2017;562;67;3598756842875
2017;562;84;3601256842875
2017;562;4;3603756842875
2017;562;7;3606256842875
2017;562;2;3623756842875
2017;562;1;3693756842875
2017;562;3;3593756843125
2017;562;10;3598756843125
2017;562;4;3601256843125
2017;562;4;3603756843125
2017;562;3;3623756843125
2017;562;1;3636256843125
2017;562;1;3771256843125
2017;562;17;3598756843375
2017;562;1;3603756843625
2017;562;1;3606256843625
2017;562;1;3636256843625
2017;562;2;3643756843625
2017;562;1;3758756843625
2017;562;4;3576256843875
2017;562;1;3678756843875
2017;562;16;3736256843875
2017;562;1;3568756844125
2017;562;1;3578756844125
2017;562;2;3613756844125
2017;562;1;3651256844125
2017;562;1;3656256844125
2017;562;1;3793756844125
2017;562;1;3643756844375
2017;837;292;3286256817875
2017;837;141;3288756817875
2017;837;1;3316256817875
2017;837;269;3318756817875
2017;837;19;3321256817875
2017;837;174;3323756817875
2017;837;99;3326256817875
2017;837;138;3328756817875
2017;837;384;3331256817875
2017;837;74;3333756817875
2017;837;1;3346256817875
2017;837;2;3348756817875
2017;837;6;3351256817875
2017;837;156;3256256818125
2017;837;105;3258756818125
2017;837;137;3261256818125
2017;837;497;3263756818125
2017;837;85;3266256818125
2017;837;1;3268756818125
2017;837;9;3271256818125
2017;837;5;3273756818125
2017;837;232;3276256818125
2017;837;221;3278756818125
2017;837;240;3283756818125
2017;837;268;3286256818125
2017;837;47;3288756818125
2017;837;2;3296256818125
2017;837;1;3306256818125
2017;837;1;3308756818125
2017;837;108;3326256818125
2017;837;84;3328756818125
2017;837;81;3331256818125
2017;837;47;3333756818125
2017;562;3;3671256844375
2017;562;2;3691256844375
2017;562;1;3581256844625
2017;562;1;3583756844625
2017;562;2;3586256844625
2017;562;3;3668756844625
2017;562;3;3588756844875
2017;562;1;3716256844875
2017;562;1;3781256844875
2017;562;1;3588756845375
2017;562;1;3668756845375
2017;562;1;3588756845625
2017;562;2;3591256845625
2017;562;1;3611256845625
2017;562;2;3571256845875
2017;562;3;3588756846125
2017;562;1;3663756846375
2017;562;1;3763756846375
2017;562;1;3583756846625
2017;562;2;3678756846625
2017;562;1;3583756846875
2017;562;1;3588756846875
2017;562;8;3598756846875
2017;562;1;3603756846875
2017;562;1;3611256846875
2017;562;1;3668756846875
2017;562;1;3761256846875
2017;562;1;3481256847125
2017;562;2;3483756847125
2017;562;1;3586256847125
2017;562;3;3588756847125
2017;562;1;3593756847375
2017;562;1;3588756847625
2017;562;1;3588756847875
2017;562;2;3761256847875
2017;562;7;3583756848125
2017;562;2;3586256848125
2017;562;3;3583756848375
2017;562;27;3588756848375
2017;562;2;3556256848625
2017;562;8;3591256848625
2017;562;1;3601256848625
2017;562;2;3588756849125
2017;562;3;3591256849375
2017;562;1;3593756849375
2017;562;1;3601256849625
2017;562;1;3573756849875
2017;562;1;3763756856625
2017;837;8;3341256818125
2017;837;17;3343756818125
2017;837;13;3346256818125
2017;837;1;3348756818125
2017;837;51;3351256818125
2017;837;10;3353756818125
2017;837;3;3356256818125
2017;837;272;3256256818375
2017;837;265;3258756818375
2017;837;101;3261256818375
2017;837;168;3263756818375
2017;837;1;3266256818375
2017;837;570;3268756818375
2017;837;6;3273756818375
2017;837;30;3276256818375
2017;837;77;3286256818375
2017;837;3;3306256818375
2017;837;9;3308756818375
2017;837;5;3311256818375
2017;837;4;3321256818375
2017;837;1;3333756818375
2017;837;1;3338756818375
2017;837;1;3341256818375
2017;837;4;3343756818375
2017;837;86;3346256818375
2017;837;6;3348756818375
2017;837;10;3351256818375
2017;837;2;3353756818375
2017;837;1;3356256818375
2017;837;79;3256256818625
2017;837;160;3258756818625
2017;837;58;3261256818625
2017;837;31;3263756818625
2017;837;77;3268756818625
2017;837;79;3271256818625
2017;837;10;3278756818625
2017;837;115;3286256818625
2017;837;1;3288756818625
2017;837;16;3311256818625
2017;837;1;3313756818625
2017;837;62;3316256818625
2017;837;27;3318756818625
2017;837;2;3321256818625
2017;837;11;3323756818625
2017;837;7;3326256818625
2017;837;5;3328756818625
2017;837;4;3338756818625
2017;837;14;3341256818625
2017;837;15;3343756818625
2017;837;1;3346256818625
2017;837;12;3348756818625
2017;837;9;3351256818625
2017;837;116;3258756818875
2017;837;1;3261256818875
2017;837;2;3263756818875
2017;837;10;3266256818875
2017;837;41;3268756818875
2017;837;12;3271256818875
2017;837;36;3276256818875
2017;837;36;3278756818875
2017;837;1;3283756818875
2017;837;3;3286256818875
2017;837;3;3291256818875
2017;837;3;3293756818875
2017;837;8;3296256818875
2017;837;13;3306256818875
2017;837;11;3308756818875
2017;837;13;3313756818875
2017;837;9;3316256818875
2017;837;8;3318756818875
2017;837;5;3321256818875
2017;837;9;3323756818875
2017;837;9;3326256818875
2017;837;3;3328756818875
2017;837;8;3333756818875
2017;837;1;3341256818875
2017;837;2;3351256818875
2017;837;10;3263756819125
2017;837;5;3266256819125
2017;837;10;3268756819125
2017;837;1332;3271256819125
2017;837;113;3273756819125
2017;837;66;3276256819125
2017;837;102;3278756819125
2017;837;412;3283756819125
2017;837;9;3286256819125
2017;837;1;3288756819125
2017;837;1;3291256819125
2017;837;9;3293756819125
2017;837;5;3296256819125
2017;837;101;3298756819125
2017;837;1;3301256819125
2017;837;3;3303756819125
2017;837;1;3311256819125
2017;837;2;3321256819125
2017;837;1;3323756819125
2017;837;4;3326256819125
2017;837;49;3328756819125
2017;837;1;3331256819125
2017;837;112;3333756819125
2017;837;1;3341256819125
2017;837;17;3343756819125
2017;837;5;3256256819375
2017;837;6;3258756819375
2017;837;20;3261256819375
2017;837;16;3263756819375
2017;837;2;3266256819375
2017;837;47;3268756819375
2017;837;8;3271256819375
2017;837;140;3273756819375
2017;837;2;3276256819375
2017;837;173;3278756819375
2017;837;2;3283756819375
2017;837;71;3286256819375
2017;837;24;3288756819375
2017;837;20;3291256819375
2017;837;48;3293756819375
2017;837;24;3296256819375
2017;837;5;3301256819375
2017;837;1;3303756819375
2017;837;5;3306256819375
2017;837;12;3311256819375
2017;837;1;3313756819375
2017;837;3;3316256819375
2017;837;2;3321256819375
2017;837;1;3328756819375
2017;837;4;3331256819375
2017;837;150;3333756819375
2017;837;99;3336256819375
2017;837;13;3338756819375
2017;837;25;3341256819375
2017;837;1;3343756819375
2017;837;2;3356256819375
2017;837;51;3358756819375
2017;837;5;3361256819375
2017;837;4;3363756819375
2017;837;1;3253756819625
2017;837;34;3256256819625
2017;837;8;3258756819625
2017;837;48;3261256819625
2017;837;2;3263756819625
2017;837;120;3266256819625
2017;837;17;3268756819625
2017;837;64;3271256819625
2017;837;15;3273756819625
2017;837;74;3276256819625
2017;837;2;3278756819625
2017;837;7;3281256819625
2017;837;15;3283756819625
2017;837;61;3286256819625
2017;837;7;3288756819625
2017;837;12;3291256819625
2017;837;89;3293756819625
2017;837;8;3296256819625
2017;837;15;3298756819625
2017;837;10;3301256819625
2017;837;45;3303756819625
2017;837;8;3306256819625
2017;837;4;3308756819625
2017;837;5;3311256819625
2017;837;2;3313756819625
2017;837;4;3316256819625
2017;837;5;3318756819625
2017;837;3;3323756819625
2017;837;3;3326256819625
2017;837;12;3328756819625
2017;837;232;3333756819625
2017;837;26;3336256819625
2017;837;3;3338756819625
2017;837;43;3353756819625
2017;837;12;3356256819625
2017;837;38;3358756819625
2017;837;1;3361256819625
2017;837;19;3363756819625
2017;837;1;3366256819625
2017;837;4;3253756819875
2017;837;26;3256256819875
2017;837;8;3258756819875
2017;837;1;3261256819875
2017;837;3;3271256819875
2017;837;15;3273756819875
2017;837;100;3276256819875
2017;837;61;3278756819875
2017;837;6;3281256819875
2017;837;1;3283756819875
2017;837;72;3288756819875
2017;837;4;3291256819875
2017;837;84;3293756819875
2017;837;3;3298756819875
2017;837;48;3301256819875
2017;837;1;3303756819875
2017;837;4;3306256819875
2017;837;3;3308756819875
2017;837;2;3311256819875
2017;837;5;3313756819875
2017;837;179;3316256819875
2017;837;34;3318756819875
2017;837;2;3321256819875
2017;837;3;3323756819875
2017;837;1;3326256819875
2017;837;5;3328756819875
2017;837;3;3333756819875
2017;837;2;3336256819875
2017;837;108;3338756819875
2017;837;51;3341256819875
2017;837;11;3346256819875
2017;837;269;3348756819875
2017;837;325;3351256819875
2017;837;9;3353756819875
2017;837;3;3356256819875
2017;837;280;3358756819875
2017;837;34;3361256819875
2017;837;5;3363756819875
2017;837;3;3366256819875
2017;837;17;3256256820125
2017;837;48;3273756820125
2017;837;51;3276256820125
2017;837;61;3278756820125
2017;837;60;3286256820125
2017;837;268;3288756820125
2017;837;96;3291256820125
2017;837;94;3293756820125
2017;837;4;3296256820125
2017;837;4;3298756820125
2017;837;9;3301256820125
2017;837;7;3306256820125
2017;837;169;3308756820125
2017;837;15;3311256820125
2017;837;45;3313756820125
2017;837;8;3316256820125
2017;837;7;3318756820125
2017;837;2;3328756820125
2017;837;2;3331256820125
2017;837;56;3333756820125
2017;837;2;3336256820125
2017;837;20;3338756820125
2017;837;1;3341256820125
2017;837;706;3343756820125
2017;837;53;3346256820125
2017;837;93;3348756820125
2017;837;54;3351256820125
2017;837;34;3353756820125
2017;837;54;3356256820125
2017;837;95;3358756820125
2017;837;4;3363756820125
2017;837;1;3366256820125
2017;837;20;3276256820375
2017;837;312;3278756820375
2017;837;24;3283756820375
2017;837;378;3286256820375
2017;837;371;3288756820375
2017;837;404;3291256820375
2017;837;888;3293756820375
2017;837;18;3296256820375
2017;837;30;3298756820375
2017;837;8;3301256820375
2017;837;19;3303756820375
2017;837;3;3306256820375
2017;837;4;3323756820375
2017;837;5;3326256820375
2017;837;34;3328756820375
2017;837;24;3331256820375
2017;837;21;3333756820375
2017;837;56;3338756820375
2017;837;51;3341256820375
2017;837;199;3343756820375
2017;837;99;3346256820375
2017;837;88;3348756820375
2017;837;41;3351256820375
2017;837;156;3353756820375
2017;837;221;3356256820375
2017;837;2;3358756820375
2017;837;1;3361256820375
2017;837;1;3363756820375
2017;837;3;3273756820625
2017;837;154;3276256820625
2017;837;88;3278756820625
2017;837;250;3283756820625
2017;837;485;3286256820625
2017;837;370;3288756820625
2017;837;45;3291256820625
2017;837;191;3293756820625
2017;837;10;3296256820625
2017;837;22;3298756820625
2017;837;2;3301256820625
2017;837;1;3316256820625
2017;837;13;3318756820625
2017;837;4;3323756820625
2017;837;95;3326256820625
2017;837;196;3331256820625
2017;837;118;3341256820625
2017;837;120;3346256820625
2017;837;2;3351256820625
2017;837;13;3353756820625
2017;837;6;3356256820625
2017;837;7;3358756820625
2017;837;8;3361256820625
2017;837;3;3363756820625
2017;837;2;3366256820625
2017;837;2;3268756820875
2017;837;1821;3271256820875
2017;837;133;3273756820875
2017;837;398;3276256820875
2017;837;18;3278756820875
2017;837;22;3283756820875
2017;837;5;3286256820875
2017;837;6;3288756820875
2017;837;45;3291256820875
2017;837;18;3293756820875
2017;837;41;3296256820875
2017;837;2;3306256820875
2017;837;3;3308756820875
2017;837;1;3311256820875
2017;837;13;3313756820875
2017;837;29;3316256820875
2017;837;1;3318756820875
2017;837;49;3321256820875
2017;837;81;3323756820875
2017;837;138;3326256820875
2017;837;157;3328756820875
2017;837;273;3331256820875
2017;837;9;3336256820875
2017;837;64;3338756820875
2017;837;28;3343756820875
2017;837;53;3348756820875
2017;837;1;3351256820875
2017;837;6;3353756820875
2017;837;1;3358756820875
2017;837;1;3361256820875
2017;837;10;3363756820875
2017;837;2;3366256820875
2017;837;7;3368756820875
2017;837;310;3271256821125
2017;837;312;3273756821125
2017;837;1197;3276256821125
2017;837;1187;3281256821125
2017;837;8;3286256821125
2017;837;39;3288756821125
2017;837;13;3291256821125
2017;837;9;3293756821125
2017;837;8;3308756821125
2017;837;1;3311256821125
2017;837;125;3313756821125
2017;837;59;3318756821125
2017;837;3;3321256821125
2017;837;48;3323756821125
2017;837;17;3326256821125
2017;837;8;3328756821125
2017;837;19;3331256821125
2017;837;2;3333756821125
2017;837;3;3336256821125
2017;837;5;3343756821125
2017;837;9;3346256821125
2017;837;5;3348756821125
2017;837;1;3351256821125
2017;837;1;3353756821125
2017;837;6;3358756821125
2017;837;15;3361256821125
2017;837;3;3363756821125
2017;837;4;3276256821375
2017;837;436;3281256821375
2017;837;17;3283756821375
2017;837;21;3286256821375
2017;837;35;3288756821375
2017;837;41;3291256821375
2017;837;1;3296256821375
2017;837;2;3301256821375
2017;837;2;3303756821375
2017;837;11;3313756821375
2017;837;12;3316256821375
2017;837;67;3318756821375
2017;837;10;3321256821375
2017;837;75;3323756821375
2017;837;34;3326256821375
2017;837;1;3328756821375
2017;837;1;3333756821375
2017;837;7;3336256821375
2017;837;2;3338756821375
2017;837;9;3341256821375
2017;837;10;3343756821375
2017;837;4;3346256821375
2017;837;8;3348756821375
2017;837;3;3353756821375
2017;837;2;3361256821375
2017;837;7;3363756821375
2017;837;13;3366256821375
2017;837;2;3368756821375
2017;837;17;3276256821625
2017;837;4;3278756821625
2017;837;2753;3281256821625
2017;837;120;3286256821625
2017;837;38;3288756821625
2017;837;5;3291256821625
2017;837;31;3293756821625
2017;837;30;3296256821625
2017;837;8;3298756821625
2017;837;25;3301256821625
2017;837;134;3306256821625
2017;837;676;3308756821625
2017;837;9;3311256821625
2017;837;7;3313756821625
2017;837;4;3316256821625
2017;837;41;3318756821625
2017;837;6;3321256821625
2017;837;73;3323756821625
2017;837;96;3326256821625
2017;837;7;3328756821625
2017;837;50;3331256821625
2017;837;4;3338756821625
2017;837;46;3341256821625
2017;837;5;3343756821625
2017;837;81;3346256821625
2017;837;52;3351256821625
2017;837;3;3353756821625
2017;837;45;3356256821625
2017;837;1;3358756821625
2017;837;3;3361256821625
2017;837;1;3363756821625
2017;837;3;3366256821625
2017;837;3;3193756821875
2017;837;2;3256256821875
2017;837;6;3263756821875
2017;837;12;3268756821875
2017;837;882;3271256821875
2017;837;357;3273756821875
2017;837;12;3276256821875
2017;837;184;3278756821875
2017;837;1081;3281256821875
2017;837;872;3283756821875
2017;837;245;3286256821875
2017;837;543;3288756821875
2017;837;39;3291256821875
2017;837;14;3296256821875
2017;837;21;3298756821875
2017;837;387;3301256821875
2017;837;58;3303756821875
2017;837;283;3306256821875
2017;837;88;3311256821875
2017;837;42;3313756821875
2017;837;7;3316256821875
2017;837;10;3318756821875
2017;837;6;3321256821875
2017;837;5;3323756821875
2017;837;1;3326256821875
2017;837;19;3328756821875
2017;837;4;3333756821875
2017;837;1;3336256821875
2017;837;69;3338756821875
2017;837;74;3341256821875
2017;837;4;3343756821875
2017;837;4;3346256821875
2017;837;2;3348756821875
2017;837;3;3351256821875
2017;837;2;3353756821875
2017;837;13;3356256821875
2017;837;9;3358756821875
2017;837;1;3363756821875
2017;837;1;3248756822125
2017;837;4;3251256822125
2017;837;68;3253756822125
2017;837;119;3256256822125
2017;837;8;3258756822125
2017;837;31;3261256822125
2017;837;90;3266256822125
2017;837;226;3268756822125
2017;837;268;3271256822125
2017;837;549;3273756822125
2017;837;196;3276256822125
2017;837;11;3278756822125
2017;837;786;3281256822125
2017;837;3987;3283756822125
2017;837;1299;3286256822125
2017;837;16;3288756822125
2017;837;15;3291256822125
2017;837;17;3293756822125
2017;837;18;3296256822125
2017;837;421;3298756822125
2017;837;263;3301256822125
2017;837;13;3303756822125
2017;837;171;3306256822125
2017;837;56;3308756822125
2017;837;37;3311256822125
2017;837;104;3313756822125
2017;837;21;3316256822125
2017;837;6;3318756822125
2017;837;3;3321256822125
2017;837;65;3323756822125
2017;837;2;3326256822125
2017;837;3;3328756822125
2017;837;1;3331256822125
2017;837;55;3333756822125
2017;837;4;3336256822125
2017;837;2;3338756822125
2017;837;197;3341256822125
2017;837;151;3343756822125
2017;837;6;3348756822125
2017;837;2;3351256822125
2017;837;28;3358756822125
2017;837;1;3363756822125
2017;837;13;3366256822125
2017;837;1;3188756822375
2017;837;1;3193756822375
2017;837;7;3198756822375
2017;837;5;3203756822375
2017;837;1;3248756822375
2017;837;93;3251256822375
2017;837;1;3253756822375
2017;837;26;3261256822375
2017;837;170;3263756822375
2017;837;160;3266256822375
2017;837;166;3268756822375
2017;837;580;3271256822375
2017;837;1325;3273756822375
2017;837;901;3276256822375
2017;837;1559;3278756822375
2017;837;1059;3281256822375
2017;837;1298;3283756822375
2017;837;1030;3286256822375
2017;837;211;3288756822375
2017;837;72;3291256822375
2017;837;103;3293756822375
2017;837;82;3296256822375
2017;837;38;3298756822375
2017;837;68;3301256822375
2017;837;131;3303756822375
2017;837;21;3306256822375
2017;837;40;3308756822375
2017;837;4;3311256822375
2017;837;2;3313756822375
2017;837;12;3316256822375
2017;837;2;3321256822375
2017;837;28;3323756822375
2017;837;4;3326256822375
2017;837;3;3328756822375
2017;837;137;3331256822375
2017;837;1;3333756822375
2017;837;14;3336256822375
2017;837;10;3341256822375
2017;837;1;3348756822375
2017;837;1;3353756822375
2017;837;1;3356256822375
2017;837;7;3358756822375
2017;837;7;3366256822375
2017;837;1;3173756822625
2017;837;2;3176256822625
2017;837;3;3178756822625
2017;837;20;3181256822625
2017;837;4;3183756822625
2017;837;61;3186256822625
2017;837;44;3188756822625
2017;837;7;3196256822625
2017;837;6;3198756822625
2017;837;10;3201256822625
2017;837;32;3203756822625
2017;837;1;3211256822625
2017;837;1;3223756822625
2017;837;18;3248756822625
2017;837;20;3251256822625
2017;837;32;3253756822625
2017;837;62;3258756822625
2017;837;35;3261256822625
2017;837;50;3263756822625
2017;837;164;3266256822625
2017;837;150;3268756822625
2017;837;713;3271256822625
2017;837;1859;3273756822625
2017;837;679;3276256822625
2017;837;1188;3278756822625
2017;837;1920;3281256822625
2017;837;486;3283756822625
2017;837;835;3286256822625
2017;837;289;3288756822625
2017;837;133;3291256822625
2017;837;49;3293756822625
2017;837;91;3296256822625
2017;837;78;3298756822625
2017;837;90;3301256822625
2017;837;15;3303756822625
2017;837;52;3306256822625
2017;837;7;3308756822625
2017;837;24;3311256822625
2017;837;3;3316256822625
2017;837;3;3321256822625
2017;837;2;3323756822625
2017;837;1;3326256822625
2017;837;44;3331256822625
2017;837;112;3348756822625
2017;837;1;3351256822625
2017;837;4;3356256822625
2017;837;5;3358756822625
