mun;scenario;year;myymal_hyper;myymal_super;myymal_pien;myymal_muu;majoit;asla;ravint;tsto;liiken;hoito;kokoon;opetus;muut;teoll_kaivos;teoll_elint;teoll_tekst;teoll_puu;teoll_paper;teoll_kemia;teoll_miner;teoll_mjalos;teoll_metal;teoll_kone;teoll_muu;teoll_energ;teoll_vesi;teoll_yhdysk;varast;teoll;liike;myymal
211;wemp;2018;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;wemp;2019;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;wemp;2020;225;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;250;301;250;250;401;250;150;100;0;0;0;60;234;131;175
211;wemp;2021;226;176;176;125;85;60;125;80;176;80;85;50;65;301;176;151;251;301;251;251;401;251;151;100;0;0;0;60;235;132;176
211;wemp;2022;226;176;176;126;85;60;126;80;176;80;85;50;65;302;176;151;251;302;251;251;402;251;151;101;0;0;0;60;235;132;176
211;wemp;2023;227;176;176;126;86;60;126;81;176;81;86;50;65;302;176;151;252;302;252;252;403;252;151;101;0;0;0;60;236;132;176
211;wemp;2024;227;177;177;126;86;61;126;81;177;81;86;50;66;303;177;151;252;303;252;252;404;252;151;101;0;0;0;61;236;132;177
211;wemp;2025;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;152;101;0;0;0;61;237;133;177
211;wemp;2026;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;152;101;0;0;0;61;237;133;177
211;wemp;2027;228;178;178;127;86;61;127;81;178;81;86;51;66;304;178;152;254;304;254;254;406;254;152;101;0;0;0;61;238;133;178
211;wemp;2028;229;178;178;127;86;61;127;81;178;81;86;51;66;305;178;152;254;305;254;254;407;254;152;102;0;0;0;61;238;133;178
211;wemp;2029;229;178;178;127;87;61;127;81;178;81;87;51;66;305;178;153;255;305;255;255;407;255;153;102;0;0;0;61;238;134;178
211;wemp;2030;230;179;179;128;87;61;128;82;179;82;87;51;66;306;179;153;255;306;255;255;408;255;153;102;0;0;0;61;239;134;179
211;wemp;2031;230;179;179;128;87;61;128;82;179;82;87;51;66;306;179;153;255;306;255;255;409;255;153;102;0;0;0;61;239;134;179
211;wemp;2032;230;179;179;128;87;61;128;82;179;82;87;51;67;307;179;153;256;307;256;256;409;256;153;102;0;0;0;61;239;134;179
211;wemp;2033;231;180;180;128;87;62;128;82;180;82;87;51;67;307;179;154;256;307;256;256;410;256;154;102;0;0;0;61;240;135;180
211;wemp;2034;231;180;180;129;87;62;129;82;180;82;87;51;67;308;180;154;256;308;256;256;410;256;154;103;0;0;0;62;240;135;180
211;wemp;2035;232;180;180;129;88;62;129;82;180;82;88;52;67;308;180;154;257;308;257;257;411;257;154;103;0;0;0;62;241;135;180
211;wemp;2036;232;181;181;129;88;62;129;83;181;83;88;52;67;309;180;154;257;309;257;257;412;257;154;103;0;0;0;62;241;135;181
211;wemp;2037;233;181;181;129;88;62;129;83;181;83;88;52;67;309;180;155;258;309;258;258;412;258;155;103;0;0;0;62;241;136;181
211;wemp;2038;233;181;181;130;88;62;130;83;181;83;88;52;67;310;181;155;258;310;258;258;413;258;155;103;0;0;0;62;242;136;181
211;wemp;2039;234;182;182;130;88;62;130;83;182;83;88;52;67;310;181;155;258;310;258;258;413;258;155;103;0;0;0;62;242;136;182
211;wemp;2040;234;182;182;130;88;62;130;83;182;83;88;52;68;310;181;155;259;310;259;259;414;259;155;103;0;0;0;62;242;137;182
211;wemp;2041;235;182;182;130;89;63;130;83;182;83;89;52;68;311;181;155;259;311;259;259;415;259;155;104;0;0;0;62;243;137;182
211;wemp;2042;235;183;183;131;89;63;131;84;183;84;89;52;68;311;182;156;260;311;260;260;415;260;156;104;0;0;0;62;243;137;183
211;wemp;2043;235;183;183;131;89;63;131;84;183;84;89;52;68;312;182;156;260;312;260;260;416;260;156;104;0;0;0;62;243;137;183
211;wemp;2044;236;184;184;131;89;63;131;84;184;84;89;52;68;312;182;156;260;312;260;260;417;260;156;104;0;0;0;62;244;138;184
211;wemp;2045;236;184;184;131;89;63;131;84;184;84;89;53;68;313;183;156;261;313;261;261;417;261;156;104;0;0;0;63;244;138;184
211;wemp;2046;237;184;184;132;89;63;132;84;184;84;89;53;68;313;183;157;261;313;261;261;418;261;157;104;0;0;0;63;244;138;184
211;wemp;2047;237;185;185;132;90;63;132;84;185;84;90;53;69;314;183;157;262;314;262;262;418;262;157;105;0;0;0;63;245;138;185
211;wemp;2048;238;185;185;132;90;63;132;85;185;85;90;53;69;314;183;157;262;314;262;262;419;262;157;105;0;0;0;63;245;139;185
211;wemp;2049;238;185;185;132;90;64;132;85;185;85;90;53;69;315;184;157;262;315;262;262;420;262;157;105;0;0;0;63;246;139;185
211;wemp;2050;239;186;186;133;90;64;133;85;186;85;90;53;69;315;184;158;263;315;263;263;420;263;158;105;0;0;0;63;246;139;186
211;wemh;2018;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;wemh;2019;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;wemh;2020;226;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;251;301;251;251;401;251;150;100;0;0;0;60;235;132;175
211;wemh;2021;226;176;176;126;85;60;126;80;176;80;85;50;65;302;176;151;251;302;251;251;402;251;151;101;0;0;0;60;235;132;176
211;wemh;2022;227;176;176;126;86;60;126;81;176;81;86;50;66;302;176;151;252;302;252;252;403;252;151;101;0;0;0;60;236;132;176
211;wemh;2023;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;152;101;0;0;0;61;237;133;177
211;wemh;2024;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;152;101;0;0;0;61;237;133;177
211;wemh;2025;229;178;178;127;86;61;127;81;178;81;86;51;66;305;178;152;254;305;254;254;407;254;152;102;0;0;0;61;238;133;178
211;wemh;2026;229;178;178;127;87;61;127;82;178;82;87;51;66;306;178;153;255;306;255;255;408;255;153;102;0;0;0;61;239;134;178
211;wemh;2027;230;179;179;128;87;61;128;82;179;82;87;51;66;307;179;153;255;307;255;255;409;255;153;102;0;0;0;61;239;134;179
211;wemh;2028;231;179;179;128;87;61;128;82;179;82;87;51;67;307;179;154;256;307;256;256;410;256;154;102;0;0;0;61;240;134;179
211;wemh;2029;231;180;180;128;87;62;128;82;180;82;87;51;67;308;180;154;257;308;257;257;411;257;154;103;0;0;0;62;241;135;180
211;wemh;2030;232;180;180;129;88;62;129;82;180;82;88;52;67;309;180;155;258;309;258;258;412;258;155;103;0;0;0;62;241;135;180
211;wemh;2031;232;181;181;129;88;62;129;83;181;83;88;52;67;310;181;155;258;310;258;258;413;258;155;103;0;0;0;62;242;136;181
211;wemh;2032;233;181;181;130;88;62;130;83;181;83;88;52;67;310;181;155;259;310;259;259;414;259;155;103;0;0;0;62;242;136;181
211;wemh;2033;234;182;182;130;88;62;130;83;182;83;88;52;68;311;181;156;259;311;259;259;415;259;156;104;0;0;0;62;243;136;182
211;wemh;2034;235;182;182;130;89;63;130;83;182;83;89;52;68;312;182;156;260;312;260;260;416;260;156;104;0;0;0;62;243;137;182
211;wemh;2035;235;183;183;131;89;63;131;84;183;84;89;52;68;312;182;156;260;312;260;260;416;260;156;104;0;0;0;62;243;137;183
211;wemh;2036;236;183;183;131;89;63;131;84;183;84;89;52;68;313;183;157;261;313;261;261;417;261;157;104;0;0;0;63;244;138;183
211;wemh;2037;237;184;184;131;89;63;131;84;184;84;89;53;68;314;183;157;261;314;261;261;418;261;157;105;0;0;0;63;245;138;184
211;wemh;2038;237;185;185;132;90;63;132;84;185;84;90;53;69;314;183;157;262;314;262;262;419;262;157;105;0;0;0;63;245;138;185
211;wemh;2039;238;185;185;132;90;63;132;85;185;85;90;53;69;315;184;158;263;315;263;263;420;263;158;105;0;0;0;63;246;139;185
211;wemh;2040;239;186;186;133;90;64;133;85;186;85;90;53;69;316;184;158;263;316;263;263;421;263;158;105;0;0;0;63;246;139;186
211;wemh;2041;239;186;186;133;90;64;133;85;186;85;90;53;69;316;185;158;264;316;264;264;422;264;158;105;0;0;0;63;247;140;186
211;wemh;2042;240;187;187;133;91;64;133;85;187;85;91;53;69;317;185;159;264;317;264;264;423;264;159;106;0;0;0;63;247;140;187
211;wemh;2043;241;187;187;134;91;64;134;86;187;86;91;54;70;318;185;159;265;318;265;265;424;265;159;106;0;0;0;64;248;140;187
211;wemh;2044;242;188;188;134;91;64;134;86;188;86;91;54;70;319;186;159;266;319;266;266;425;266;159;106;0;0;0;64;249;141;188
211;wemh;2045;242;188;188;135;92;65;135;86;188;86;92;54;70;319;186;160;266;319;266;266;426;266;160;106;0;0;0;64;249;141;188
211;wemh;2046;243;189;189;135;92;65;135;86;189;86;92;54;70;320;187;160;267;320;267;267;427;267;160;107;0;0;0;64;250;142;189
211;wemh;2047;244;190;190;135;92;65;135;87;190;87;92;54;70;321;187;160;267;321;267;267;428;267;160;107;0;0;0;64;250;142;190
211;wemh;2048;244;190;190;136;92;65;136;87;190;87;92;54;71;322;188;161;268;322;268;268;429;268;161;107;0;0;0;64;251;143;190
211;wemh;2049;245;191;191;136;93;65;136;87;191;87;93;54;71;322;188;161;269;322;269;269;430;269;161;107;0;0;0;64;252;143;191
211;wemh;2050;246;191;191;137;93;66;137;87;191;87;93;55;71;323;188;162;269;323;269;269;431;269;162;108;0;0;0;65;252;143;191
211;weml;2018;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;weml;2019;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;weml;2020;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;150;100;0;0;0;60;234;131;175
211;weml;2021;225;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;250;301;250;250;401;250;150;100;0;0;0;60;234;131;175
211;weml;2022;226;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;251;301;251;251;401;251;150;100;0;0;0;60;235;132;175
211;weml;2023;226;176;176;125;85;60;125;80;176;80;85;50;65;301;176;151;251;301;251;251;401;251;151;100;0;0;0;60;235;132;176
211;weml;2024;226;176;176;126;85;60;126;80;176;80;85;50;65;301;176;151;251;301;251;251;402;251;151;100;0;0;0;60;235;132;176
211;weml;2025;226;176;176;126;85;60;126;80;176;80;85;50;65;302;176;151;251;302;251;251;402;251;151;101;0;0;0;60;235;132;176
211;weml;2026;226;176;176;126;86;60;126;81;176;81;86;50;65;302;176;151;252;302;252;252;403;252;151;101;0;0;0;60;236;132;176
211;weml;2027;227;176;176;126;86;60;126;81;176;81;86;50;65;302;176;151;252;302;252;252;403;252;151;101;0;0;0;60;236;132;176
211;weml;2028;227;176;176;126;86;60;126;81;176;81;86;50;66;302;176;151;252;302;252;252;403;252;151;101;0;0;0;60;236;132;176
211;weml;2029;227;177;177;126;86;61;126;81;177;81;86;50;66;303;177;151;252;303;252;252;404;252;151;101;0;0;0;61;236;132;177
211;weml;2030;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;152;101;0;0;0;61;237;133;177
211;weml;2031;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;152;101;0;0;0;61;237;133;177
211;weml;2032;228;177;177;127;86;61;127;81;177;81;86;51;66;303;177;152;253;303;253;253;405;253;152;101;0;0;0;61;237;133;177
211;weml;2033;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;152;101;0;0;0;61;237;133;177
211;weml;2034;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;152;101;0;0;0;61;237;133;177
211;weml;2035;228;178;178;127;86;61;127;81;178;81;86;51;66;304;177;152;253;304;253;253;405;253;152;101;0;0;0;61;237;133;178
211;weml;2036;229;178;178;127;86;61;127;81;178;81;86;51;66;304;178;152;254;304;254;254;406;254;152;101;0;0;0;61;238;133;178
211;weml;2037;229;178;178;127;86;61;127;81;178;81;86;51;66;305;178;152;254;305;254;254;406;254;152;102;0;0;0;61;238;133;178
211;weml;2038;229;178;178;127;87;61;127;81;178;81;87;51;66;305;178;152;254;305;254;254;406;254;152;102;0;0;0;61;238;134;178
211;weml;2039;229;178;178;127;87;61;127;82;178;82;87;51;66;305;178;152;254;305;254;254;407;254;152;102;0;0;0;61;238;134;178
211;weml;2040;230;179;179;128;87;61;128;82;179;82;87;51;66;305;178;153;254;305;254;254;407;254;153;102;0;0;0;61;238;134;179
211;weml;2041;230;179;179;128;87;61;128;82;179;82;87;51;66;305;178;153;255;305;255;255;407;255;153;102;0;0;0;61;238;134;179
211;weml;2042;230;179;179;128;87;61;128;82;179;82;87;51;66;306;178;153;255;306;255;255;408;255;153;102;0;0;0;61;239;134;179
211;weml;2043;230;179;179;128;87;61;128;82;179;82;87;51;67;306;178;153;255;306;255;255;408;255;153;102;0;0;0;61;239;134;179
211;weml;2044;230;179;179;128;87;61;128;82;179;82;87;51;67;306;179;153;255;306;255;255;408;255;153;102;0;0;0;61;239;134;179
211;weml;2045;231;179;179;128;87;62;128;82;179;82;87;51;67;306;179;153;255;306;255;255;409;255;153;102;0;0;0;61;239;135;179
211;weml;2046;231;180;180;128;87;62;128;82;180;82;87;51;67;307;179;153;256;307;256;256;409;256;153;102;0;0;0;61;239;135;180
211;weml;2047;231;180;180;128;87;62;128;82;180;82;87;51;67;307;179;153;256;307;256;256;409;256;153;102;0;0;0;61;239;135;180
211;weml;2048;231;180;180;129;87;62;129;82;180;82;87;51;67;307;179;154;256;307;256;256;409;256;154;102;0;0;0;61;240;135;180
211;weml;2049;232;180;180;129;87;62;129;82;180;82;87;51;67;307;179;154;256;307;256;256;410;256;154;102;0;0;0;61;240;135;180
211;weml;2050;232;180;180;129;88;62;129;82;180;82;88;52;67;308;179;154;256;308;256;256;410;256;154;103;0;0;0;62;240;135;180
418;wemp;2018;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;wemp;2019;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;wemp;2020;225;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;250;301;250;250;401;250;125;100;0;0;0;60;232;131;175
418;wemp;2021;226;176;176;125;85;60;125;80;176;80;85;50;65;301;176;151;251;301;251;251;401;251;125;100;0;0;0;60;233;132;176
418;wemp;2022;226;176;176;126;85;60;126;80;176;80;85;50;65;302;176;151;251;302;251;251;402;251;126;101;0;0;0;60;233;132;176
418;wemp;2023;227;176;176;126;86;60;126;81;176;81;86;50;65;302;176;151;252;302;252;252;403;252;126;101;0;0;0;60;234;132;176
418;wemp;2024;227;177;177;126;86;61;126;81;177;81;86;50;66;303;177;151;252;303;252;252;404;252;126;101;0;0;0;61;234;132;177
418;wemp;2025;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;126;101;0;0;0;61;234;133;177
418;wemp;2026;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;127;101;0;0;0;61;235;133;177
418;wemp;2027;228;178;178;127;86;61;127;81;178;81;86;51;66;304;178;152;254;304;254;254;406;254;127;101;0;0;0;61;235;133;178
418;wemp;2028;229;178;178;127;86;61;127;81;178;81;86;51;66;305;178;152;254;305;254;254;407;254;127;102;0;0;0;61;236;133;178
418;wemp;2029;229;178;178;127;87;61;127;81;178;81;87;51;66;305;178;153;255;305;255;255;407;255;127;102;0;0;0;61;236;134;178
418;wemp;2030;230;179;179;128;87;61;128;82;179;82;87;51;66;306;179;153;255;306;255;255;408;255;128;102;0;0;0;61;237;134;179
418;wemp;2031;230;179;179;128;87;61;128;82;179;82;87;51;66;306;179;153;255;306;255;255;409;255;128;102;0;0;0;61;237;134;179
418;wemp;2032;230;179;179;128;87;61;128;82;179;82;87;51;67;307;179;153;256;307;256;256;409;256;128;102;0;0;0;61;237;134;179
418;wemp;2033;231;180;180;128;87;62;128;82;180;82;87;51;67;307;179;154;256;307;256;256;410;256;128;102;0;0;0;61;237;135;180
418;wemp;2034;231;180;180;129;87;62;129;82;180;82;87;51;67;308;180;154;256;308;256;256;410;256;128;103;0;0;0;62;238;135;180
418;wemp;2035;232;180;180;129;88;62;129;82;180;82;88;52;67;308;180;154;257;308;257;257;411;257;128;103;0;0;0;62;238;135;180
418;wemp;2036;232;181;181;129;88;62;129;83;181;83;88;52;67;309;180;154;257;309;257;257;412;257;129;103;0;0;0;62;239;135;181
418;wemp;2037;233;181;181;129;88;62;129;83;181;83;88;52;67;309;180;155;258;309;258;258;412;258;129;103;0;0;0;62;239;136;181
418;wemp;2038;233;181;181;130;88;62;130;83;181;83;88;52;67;310;181;155;258;310;258;258;413;258;129;103;0;0;0;62;239;136;181
418;wemp;2039;234;182;182;130;88;62;130;83;182;83;88;52;67;310;181;155;258;310;258;258;413;258;129;103;0;0;0;62;239;136;182
418;wemp;2040;234;182;182;130;88;62;130;83;182;83;88;52;68;310;181;155;259;310;259;259;414;259;129;103;0;0;0;62;240;137;182
418;wemp;2041;235;182;182;130;89;63;130;83;182;83;89;52;68;311;181;155;259;311;259;259;415;259;130;104;0;0;0;62;240;137;182
418;wemp;2042;235;183;183;131;89;63;131;84;183;84;89;52;68;311;182;156;260;311;260;260;415;260;130;104;0;0;0;62;241;137;183
418;wemp;2043;235;183;183;131;89;63;131;84;183;84;89;52;68;312;182;156;260;312;260;260;416;260;130;104;0;0;0;62;241;137;183
418;wemp;2044;236;184;184;131;89;63;131;84;184;84;89;52;68;312;182;156;260;312;260;260;417;260;130;104;0;0;0;62;241;138;184
418;wemp;2045;236;184;184;131;89;63;131;84;184;84;89;53;68;313;183;156;261;313;261;261;417;261;130;104;0;0;0;63;242;138;184
418;wemp;2046;237;184;184;132;89;63;132;84;184;84;89;53;68;313;183;157;261;313;261;261;418;261;131;104;0;0;0;63;242;138;184
418;wemp;2047;237;185;185;132;90;63;132;84;185;84;90;53;69;314;183;157;262;314;262;262;418;262;131;105;0;0;0;63;243;138;185
418;wemp;2048;238;185;185;132;90;63;132;85;185;85;90;53;69;314;183;157;262;314;262;262;419;262;131;105;0;0;0;63;243;139;185
418;wemp;2049;238;185;185;132;90;64;132;85;185;85;90;53;69;315;184;157;262;315;262;262;420;262;131;105;0;0;0;63;243;139;185
418;wemp;2050;239;186;186;133;90;64;133;85;186;85;90;53;69;315;184;158;263;315;263;263;420;263;131;105;0;0;0;63;244;139;186
418;wemh;2018;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;wemh;2019;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;wemh;2020;226;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;251;301;251;251;401;251;125;100;0;0;0;60;232;132;175
418;wemh;2021;226;176;176;126;85;60;126;80;176;80;85;50;65;302;176;151;251;302;251;251;402;251;126;101;0;0;0;60;233;132;176
418;wemh;2022;227;176;176;126;86;60;126;81;176;81;86;50;66;302;176;151;252;302;252;252;403;252;126;101;0;0;0;60;234;132;176
418;wemh;2023;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;126;101;0;0;0;61;234;133;177
418;wemh;2024;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;127;101;0;0;0;61;235;133;177
418;wemh;2025;229;178;178;127;86;61;127;81;178;81;86;51;66;305;178;152;254;305;254;254;407;254;127;102;0;0;0;61;236;133;178
418;wemh;2026;229;178;178;127;87;61;127;82;178;82;87;51;66;306;178;153;255;306;255;255;408;255;127;102;0;0;0;61;236;134;178
418;wemh;2027;230;179;179;128;87;61;128;82;179;82;87;51;66;307;179;153;255;307;255;255;409;255;128;102;0;0;0;61;237;134;179
418;wemh;2028;231;179;179;128;87;61;128;82;179;82;87;51;67;307;179;154;256;307;256;256;410;256;128;102;0;0;0;61;237;134;179
418;wemh;2029;231;180;180;128;87;62;128;82;180;82;87;51;67;308;180;154;257;308;257;257;411;257;128;103;0;0;0;62;238;135;180
418;wemh;2030;232;180;180;129;88;62;129;82;180;82;88;52;67;309;180;155;258;309;258;258;412;258;129;103;0;0;0;62;239;135;180
418;wemh;2031;232;181;181;129;88;62;129;83;181;83;88;52;67;310;181;155;258;310;258;258;413;258;129;103;0;0;0;62;239;136;181
418;wemh;2032;233;181;181;130;88;62;130;83;181;83;88;52;67;310;181;155;259;310;259;259;414;259;129;103;0;0;0;62;240;136;181
418;wemh;2033;234;182;182;130;88;62;130;83;182;83;88;52;68;311;181;156;259;311;259;259;415;259;130;104;0;0;0;62;240;136;182
418;wemh;2034;235;182;182;130;89;63;130;83;182;83;89;52;68;312;182;156;260;312;260;260;416;260;130;104;0;0;0;62;241;137;182
418;wemh;2035;235;183;183;131;89;63;131;84;183;84;89;52;68;312;182;156;260;312;260;260;416;260;130;104;0;0;0;62;241;137;183
418;wemh;2036;236;183;183;131;89;63;131;84;183;84;89;52;68;313;183;157;261;313;261;261;417;261;130;104;0;0;0;63;242;138;183
418;wemh;2037;237;184;184;131;89;63;131;84;184;84;89;53;68;314;183;157;261;314;261;261;418;261;131;105;0;0;0;63;242;138;184
418;wemh;2038;237;185;185;132;90;63;132;84;185;84;90;53;69;314;183;157;262;314;262;262;419;262;131;105;0;0;0;63;243;138;185
418;wemh;2039;238;185;185;132;90;63;132;85;185;85;90;53;69;315;184;158;263;315;263;263;420;263;131;105;0;0;0;63;244;139;185
418;wemh;2040;239;186;186;133;90;64;133;85;186;85;90;53;69;316;184;158;263;316;263;263;421;263;132;105;0;0;0;63;244;139;186
418;wemh;2041;239;186;186;133;90;64;133;85;186;85;90;53;69;316;185;158;264;316;264;264;422;264;132;105;0;0;0;63;245;140;186
418;wemh;2042;240;187;187;133;91;64;133;85;187;85;91;53;69;317;185;159;264;317;264;264;423;264;132;106;0;0;0;63;245;140;187
418;wemh;2043;241;187;187;134;91;64;134;86;187;86;91;54;70;318;185;159;265;318;265;265;424;265;132;106;0;0;0;64;246;140;187
418;wemh;2044;242;188;188;134;91;64;134;86;188;86;91;54;70;319;186;159;266;319;266;266;425;266;133;106;0;0;0;64;246;141;188
418;wemh;2045;242;188;188;135;92;65;135;86;188;86;92;54;70;319;186;160;266;319;266;266;426;266;133;106;0;0;0;64;247;141;188
418;wemh;2046;243;189;189;135;92;65;135;86;189;86;92;54;70;320;187;160;267;320;267;267;427;267;133;107;0;0;0;64;247;142;189
418;wemh;2047;244;190;190;135;92;65;135;87;190;87;92;54;70;321;187;160;267;321;267;267;428;267;134;107;0;0;0;64;248;142;190
418;wemh;2048;244;190;190;136;92;65;136;87;190;87;92;54;71;322;188;161;268;322;268;268;429;268;134;107;0;0;0;64;249;143;190
418;wemh;2049;245;191;191;136;93;65;136;87;191;87;93;54;71;322;188;161;269;322;269;269;430;269;134;107;0;0;0;64;249;143;191
418;wemh;2050;246;191;191;137;93;66;137;87;191;87;93;55;71;323;188;162;269;323;269;269;431;269;135;108;0;0;0;65;250;143;191
418;weml;2018;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;weml;2019;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;weml;2020;225;175;175;125;85;60;125;80;175;80;85;50;65;300;175;150;250;300;250;250;400;250;125;100;0;0;0;60;232;131;175
418;weml;2021;225;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;250;301;250;250;401;250;125;100;0;0;0;60;232;131;175
418;weml;2022;226;175;175;125;85;60;125;80;175;80;85;50;65;301;175;150;251;301;251;251;401;251;125;100;0;0;0;60;232;132;175
418;weml;2023;226;176;176;125;85;60;125;80;176;80;85;50;65;301;176;151;251;301;251;251;401;251;125;100;0;0;0;60;233;132;176
418;weml;2024;226;176;176;126;85;60;126;80;176;80;85;50;65;301;176;151;251;301;251;251;402;251;126;100;0;0;0;60;233;132;176
418;weml;2025;226;176;176;126;85;60;126;80;176;80;85;50;65;302;176;151;251;302;251;251;402;251;126;101;0;0;0;60;233;132;176
418;weml;2026;226;176;176;126;86;60;126;81;176;81;86;50;65;302;176;151;252;302;252;252;403;252;126;101;0;0;0;60;234;132;176
418;weml;2027;227;176;176;126;86;60;126;81;176;81;86;50;65;302;176;151;252;302;252;252;403;252;126;101;0;0;0;60;234;132;176
418;weml;2028;227;176;176;126;86;60;126;81;176;81;86;50;66;302;176;151;252;302;252;252;403;252;126;101;0;0;0;60;234;132;176
418;weml;2029;227;177;177;126;86;61;126;81;177;81;86;50;66;303;177;151;252;303;252;252;404;252;126;101;0;0;0;61;234;132;177
418;weml;2030;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;126;101;0;0;0;61;234;133;177
418;weml;2031;227;177;177;126;86;61;126;81;177;81;86;51;66;303;177;152;253;303;253;253;404;253;126;101;0;0;0;61;234;133;177
418;weml;2032;228;177;177;127;86;61;127;81;177;81;86;51;66;303;177;152;253;303;253;253;405;253;126;101;0;0;0;61;234;133;177
418;weml;2033;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;127;101;0;0;0;61;235;133;177
418;weml;2034;228;177;177;127;86;61;127;81;177;81;86;51;66;304;177;152;253;304;253;253;405;253;127;101;0;0;0;61;235;133;177
418;weml;2035;228;178;178;127;86;61;127;81;178;81;86;51;66;304;177;152;253;304;253;253;405;253;127;101;0;0;0;61;235;133;178
418;weml;2036;229;178;178;127;86;61;127;81;178;81;86;51;66;304;178;152;254;304;254;254;406;254;127;101;0;0;0;61;235;133;178
418;weml;2037;229;178;178;127;86;61;127;81;178;81;86;51;66;305;178;152;254;305;254;254;406;254;127;102;0;0;0;61;236;133;178
418;weml;2038;229;178;178;127;87;61;127;81;178;81;87;51;66;305;178;152;254;305;254;254;406;254;127;102;0;0;0;61;236;134;178
418;weml;2039;229;178;178;127;87;61;127;82;178;82;87;51;66;305;178;152;254;305;254;254;407;254;127;102;0;0;0;61;236;134;178
418;weml;2040;230;179;179;128;87;61;128;82;179;82;87;51;66;305;178;153;254;305;254;254;407;254;127;102;0;0;0;61;236;134;179
418;weml;2041;230;179;179;128;87;61;128;82;179;82;87;51;66;305;178;153;255;305;255;255;407;255;127;102;0;0;0;61;236;134;179
418;weml;2042;230;179;179;128;87;61;128;82;179;82;87;51;66;306;178;153;255;306;255;255;408;255;127;102;0;0;0;61;236;134;179
418;weml;2043;230;179;179;128;87;61;128;82;179;82;87;51;67;306;178;153;255;306;255;255;408;255;127;102;0;0;0;61;236;134;179
418;weml;2044;230;179;179;128;87;61;128;82;179;82;87;51;67;306;179;153;255;306;255;255;408;255;128;102;0;0;0;61;237;134;179
418;weml;2045;231;179;179;128;87;62;128;82;179;82;87;51;67;306;179;153;255;306;255;255;409;255;128;102;0;0;0;61;237;135;179
418;weml;2046;231;180;180;128;87;62;128;82;180;82;87;51;67;307;179;153;256;307;256;256;409;256;128;102;0;0;0;61;237;135;180
418;weml;2047;231;180;180;128;87;62;128;82;180;82;87;51;67;307;179;153;256;307;256;256;409;256;128;102;0;0;0;61;237;135;180
