mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
980;wemh;2044;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2044;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;9999;128;143;104;143;114;84;173;109;193;109;109;84
980;wemh;2045;1920;148;153;99;227;207;133;247;168;252;217;178;133
980;wemh;2045;1929;151;151;93;234;195;127;234;156;234;234;181;127
980;wemh;2045;1939;153;148;91;219;191;129;234;153;229;191;167;129
980;wemh;2045;1949;146;146;91;219;183;128;228;146;219;201;173;128
980;wemh;2045;1959;125;167;84;184;167;121;213;134;201;176;151;121
980;wemh;2045;1969;122;141;88;148;110;88;160;103;141;107;129;88
980;wemh;2045;1979;99;127;78;116;85;67;123;81;109;78;92;67
980;wemh;2045;1989;79;101;72;112;83;65;119;76;105;76;87;65
980;wemh;2045;1999;109;145;93;113;85;65;117;73;105;77;85;65
980;wemh;2045;2009;110;110;92;115;87;64;115;69;106;78;83;64
980;wemh;2045;2010;59;59;59;78;59;49;93;59;74;44;44;49
980;wemh;2045;2018;59;57;56;76;54;39;83;54;73;39;39;39
980;wemh;2045;2019;64;44;39;54;54;39;83;54;69;39;39;39
980;wemh;2045;2020;61;41;37;51;51;39;83;51;66;39;39;39
980;wemh;2045;2021;59;38;34;49;49;39;83;49;64;39;39;39
980;wemh;2045;2022;59;39;35;49;49;39;84;49;64;39;40;39
980;wemh;2045;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2045;2024;57;39;34;48;48;38;83;48;63;38;40;38
980;wemh;2045;2025;57;38;33;48;48;38;83;48;63;38;40;38
980;wemh;2045;2026;56;38;33;47;47;37;82;47;62;37;40;37
980;wemh;2045;2027;55;38;33;47;47;37;82;47;62;37;39;37
980;wemh;2045;2028;54;38;32;46;46;36;81;46;61;36;38;36
980;wemh;2045;2029;53;38;32;46;46;36;81;46;61;36;37;36
980;wemh;2045;2030;53;38;31;45;45;35;80;45;60;35;36;35
980;wemh;2045;2031;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2032;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2033;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2034;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2035;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2036;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2037;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2038;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2039;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2040;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2041;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2042;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2045;2045;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;9999;128;143;104;143;114;84;173;109;193;109;109;84
980;wemh;2046;1920;148;153;99;227;207;133;247;168;252;217;178;133
980;wemh;2046;1929;151;151;93;234;195;127;234;156;234;234;181;127
980;wemh;2046;1939;153;148;91;219;191;129;234;153;229;191;167;129
980;wemh;2046;1949;146;146;91;219;182;128;228;146;219;201;173;128
980;wemh;2046;1959;125;167;83;184;167;121;213;133;200;175;150;121
980;wemh;2046;1969;122;140;87;148;110;87;159;103;140;106;129;87
980;wemh;2046;1979;98;126;77;115;84;66;122;80;108;77;91;66
980;wemh;2046;1989;79;100;71;111;82;64;118;75;104;75;86;64
980;wemh;2046;1999;107;143;91;111;83;64;115;72;103;75;83;64
980;wemh;2046;2009;109;109;91;114;86;64;114;68;104;77;82;64
980;wemh;2046;2010;59;59;59;78;59;49;93;59;73;44;44;49
980;wemh;2046;2018;59;57;56;75;54;39;83;54;72;39;39;39
980;wemh;2046;2019;64;44;39;54;54;39;83;54;68;39;39;39
980;wemh;2046;2020;61;41;37;51;51;39;83;51;66;39;39;39
980;wemh;2046;2021;59;38;34;49;49;39;83;49;64;39;39;39
980;wemh;2046;2022;59;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2046;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2046;2024;57;39;34;48;48;38;83;48;63;38;40;38
980;wemh;2046;2025;57;38;33;48;48;38;83;48;63;38;40;38
980;wemh;2046;2026;56;38;33;47;47;37;82;47;62;37;40;37
980;wemh;2046;2027;55;38;32;47;47;37;82;47;62;37;39;37
980;wemh;2046;2028;54;38;32;46;46;36;81;46;61;36;38;36
980;wemh;2046;2029;53;38;32;46;46;36;81;46;61;36;37;36
980;wemh;2046;2030;53;38;31;45;45;35;80;45;60;35;36;35
980;wemh;2046;2031;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2032;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2033;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2034;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2035;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2036;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2037;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2038;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2039;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2040;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2041;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2042;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2045;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2046;2046;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;9999;128;143;104;143;113;84;173;109;192;109;109;84
980;wemh;2047;1920;148;153;99;227;207;133;247;168;252;217;178;133
980;wemh;2047;1929;151;151;93;234;195;127;234;156;234;234;181;127
980;wemh;2047;1939;153;148;91;219;191;129;234;153;229;191;167;129
980;wemh;2047;1949;146;146;91;219;182;128;228;146;219;200;173;128
980;wemh;2047;1959;125;166;83;183;166;121;212;133;200;175;150;121
980;wemh;2047;1969;121;140;87;148;110;87;159;102;140;106;129;87
980;wemh;2047;1979;97;124;76;114;83;66;121;79;107;76;90;66
980;wemh;2047;1989;78;99;71;110;81;64;117;74;103;74;85;64
980;wemh;2047;1999;106;141;90;109;82;63;113;70;102;74;82;63
980;wemh;2047;2009;108;108;90;112;85;63;112;67;103;76;81;63
980;wemh;2047;2010;59;59;59;78;59;49;93;59;73;44;44;49
980;wemh;2047;2018;59;56;56;75;54;39;83;54;72;39;39;39
980;wemh;2047;2019;63;44;39;54;54;39;83;54;68;39;39;39
980;wemh;2047;2020;61;41;37;51;51;39;83;51;66;39;39;39
980;wemh;2047;2021;59;38;34;49;49;39;83;49;63;39;39;39
980;wemh;2047;2022;59;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2047;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2047;2024;57;39;34;48;48;38;83;48;63;38;40;38
980;wemh;2047;2025;57;38;33;48;48;38;83;48;63;38;40;38
980;wemh;2047;2026;56;38;33;47;47;37;82;47;62;37;40;37
980;wemh;2047;2027;55;38;32;47;47;37;82;47;62;37;39;37
980;wemh;2047;2028;54;38;32;46;46;36;81;46;61;36;38;36
980;wemh;2047;2029;53;38;32;46;46;36;81;46;61;36;37;36
980;wemh;2047;2030;53;38;31;45;45;35;80;45;60;35;36;35
980;wemh;2047;2031;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2032;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2033;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2034;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2035;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2036;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2037;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2038;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2039;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2040;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2041;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2042;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2045;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2046;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2047;2047;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;9999;128;143;104;143;113;84;173;109;192;109;109;84
980;wemh;2048;1920;148;153;99;227;207;133;247;168;252;217;178;133
980;wemh;2048;1929;151;151;93;234;195;127;234;156;234;234;181;127
980;wemh;2048;1939;152;148;91;219;191;129;233;152;229;191;167;129
980;wemh;2048;1949;146;146;91;218;182;127;228;146;218;200;173;127
980;wemh;2048;1959;124;166;83;183;166;120;212;133;199;174;149;120
980;wemh;2048;1969;121;140;87;147;110;87;159;102;140;106;128;87
980;wemh;2048;1979;96;123;75;113;82;65;120;79;106;75;89;65
980;wemh;2048;1989;77;98;70;108;80;63;115;73;101;73;84;63
980;wemh;2048;1999;104;139;89;108;81;62;112;69;100;73;81;62
980;wemh;2048;2009;107;107;89;111;84;62;111;67;102;76;80;62
980;wemh;2048;2010;58;58;58;78;58;49;92;58;73;44;44;49
980;wemh;2048;2018;58;56;56;75;54;39;83;54;72;39;39;39
980;wemh;2048;2019;63;44;39;54;54;39;83;54;68;39;39;39
980;wemh;2048;2020;61;41;36;51;51;39;83;51;66;39;39;39
980;wemh;2048;2021;58;38;34;49;49;39;83;49;63;39;39;39
980;wemh;2048;2022;59;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2048;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2048;2024;57;39;34;48;48;38;83;48;63;38;40;38
980;wemh;2048;2025;57;38;33;48;48;38;83;48;63;38;40;38
980;wemh;2048;2026;56;38;33;47;47;37;82;47;62;37;40;37
980;wemh;2048;2027;55;38;32;47;47;37;82;47;62;37;39;37
980;wemh;2048;2028;54;38;32;46;46;36;81;46;61;36;38;36
980;wemh;2048;2029;53;38;32;46;46;36;81;46;61;36;37;36
980;wemh;2048;2030;53;38;31;45;45;35;80;45;60;35;36;35
980;wemh;2048;2031;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2032;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2033;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2034;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2035;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2036;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2037;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2038;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2039;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2040;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2041;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2042;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2045;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2046;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2047;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2048;2048;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;9999;128;143;104;143;113;84;173;108;192;108;108;84
980;wemh;2049;1920;148;153;99;227;207;133;247;168;251;217;178;133
980;wemh;2049;1929;151;151;93;234;195;127;234;156;234;234;180;127
980;wemh;2049;1939;152;148;90;219;190;129;233;152;229;190;167;129
980;wemh;2049;1949;146;146;91;218;182;127;227;146;218;200;173;127
980;wemh;2049;1959;124;165;83;182;165;120;211;132;199;174;149;120
980;wemh;2049;1969;121;139;87;147;109;87;158;102;139;105;128;87
980;wemh;2049;1979;95;122;74;112;81;64;118;78;105;74;88;64
980;wemh;2049;1989;76;97;69;107;80;62;114;73;100;73;83;62
980;wemh;2049;1999;102;136;87;106;80;61;110;68;98;72;80;61
980;wemh;2049;2009;106;106;88;110;84;62;110;66;101;75;79;62
980;wemh;2049;2010;58;58;58;78;58;49;92;58;73;44;44;49
980;wemh;2049;2018;58;56;56;75;53;39;82;53;72;39;39;39
980;wemh;2049;2019;63;44;39;53;53;39;82;53;68;39;39;39
980;wemh;2049;2020;61;41;36;51;51;39;82;51;65;39;39;39
980;wemh;2049;2021;58;38;34;49;49;39;82;49;63;39;39;39
980;wemh;2049;2022;59;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2049;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;wemh;2049;2024;57;39;34;48;48;38;83;48;63;38;40;38
980;wemh;2049;2025;57;38;33;48;48;38;83;48;63;38;40;38
980;wemh;2049;2026;56;38;33;47;47;37;82;47;62;37;40;37
980;wemh;2049;2027;55;38;32;47;47;37;82;47;62;37;39;37
980;wemh;2049;2028;54;38;32;46;46;36;81;46;61;36;38;36
980;wemh;2049;2029;53;38;32;46;46;36;81;46;61;36;37;36
980;wemh;2049;2030;53;38;31;45;45;35;80;45;60;35;36;35
980;wemh;2049;2031;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2032;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2033;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2034;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2035;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2036;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2037;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2038;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2039;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2040;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2041;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2042;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2045;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2046;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2047;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2048;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2049;2049;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;9999;128;143;104;143;113;84;173;108;192;108;108;84
980;wemh;2050;1920;148;153;99;227;207;133;246;168;251;217;217;133
980;wemh;2050;1929;151;151;93;234;195;127;234;156;234;234;234;127
980;wemh;2050;1939;152;148;90;219;190;129;233;152;228;190;190;129
980;wemh;2050;1949;145;145;91;218;182;127;227;145;218;200;200;127
980;wemh;2050;1959;124;165;83;182;165;120;210;132;198;173;173;120
980;wemh;2050;1969;120;139;86;146;109;86;158;101;139;105;105;86
980;wemh;2050;1979;94;120;74;110;80;64;117;77;104;74;74;64
980;wemh;2050;1989;75;96;69;106;79;62;113;72;99;72;72;62
980;wemh;2050;1999;101;134;86;104;78;60;108;67;97;71;71;60
980;wemh;2050;2009;104;104;87;109;83;61;109;65;100;74;74;61
980;wemh;2050;2010;58;58;58;77;58;48;92;58;73;44;44;48
980;wemh;2050;2018;58;56;56;74;53;39;82;53;72;39;39;39
980;wemh;2050;2019;63;44;39;53;53;39;82;53;68;39;39;39
980;wemh;2050;2020;60;41;36;51;51;39;82;51;65;39;39;39
980;wemh;2050;2021;58;38;34;48;48;39;82;48;63;39;39;39
980;wemh;2050;2022;59;39;34;49;49;39;84;49;64;39;39;39
980;wemh;2050;2023;58;39;34;49;49;39;84;49;64;39;39;39
980;wemh;2050;2024;57;38;34;48;48;38;83;48;63;38;38;38
980;wemh;2050;2025;56;38;33;48;48;38;83;48;63;38;38;38
980;wemh;2050;2026;56;38;33;47;47;37;82;47;62;37;37;37
980;wemh;2050;2027;55;38;32;47;47;37;82;47;62;37;37;37
980;wemh;2050;2028;54;38;32;46;46;36;81;46;61;36;36;36
980;wemh;2050;2029;53;38;32;46;46;36;81;46;61;36;36;36
980;wemh;2050;2030;53;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2031;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2032;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2033;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2034;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2035;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2036;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2037;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2038;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2039;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2040;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2041;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2042;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2043;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2044;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2045;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2046;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2047;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2048;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2049;52;38;31;45;45;35;80;45;60;35;35;35
980;wemh;2050;2050;52;38;31;45;45;35;80;45;60;35;35;35
980;weml;2018;9999;130;145;105;145;115;85;175;110;195;110;110;85
980;weml;2018;1920;150;155;100;230;210;135;250;170;255;220;180;135
980;weml;2018;1929;155;155;95;239;200;130;239;160;239;239;185;130
980;weml;2018;1939;160;155;95;229;200;135;244;160;239;200;175;135
980;weml;2018;1949;158;158;99;238;198;139;248;158;238;218;188;139
980;weml;2018;1959;149;198;99;218;198;144;253;158;238;208;178;144
980;weml;2018;1969;158;182;113;192;143;113;207;133;182;138;168;113
980;weml;2018;1979;139;178;109;163;119;94;173;114;154;109;129;94
980;weml;2018;1989;110;140;100;155;115;90;165;105;145;105;120;90
980;weml;2018;1999;135;180;115;140;105;80;145;90;130;95;105;80
980;weml;2018;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2018;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2018;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2019;9999;130;145;105;145;115;85;175;110;195;110;110;85
980;weml;2019;1920;150;155;100;230;210;135;250;170;255;220;180;135
980;weml;2019;1929;154;154;95;239;199;129;239;159;239;239;184;129
980;weml;2019;1939;159;154;95;229;199;134;244;159;239;199;174;134
980;weml;2019;1949;157;157;98;235;196;137;245;157;235;216;186;137
980;weml;2019;1959;147;196;98;216;196;142;250;157;235;206;177;142
980;weml;2019;1969;155;180;112;189;141;112;204;131;180;136;165;112
980;weml;2019;1979;137;177;108;162;118;93;172;113;152;108;128;93
980;weml;2019;1989;110;139;100;154;114;90;164;105;144;105;119;90
980;weml;2019;1999;135;180;115;140;105;80;145;90;130;95;105;80
980;weml;2019;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2019;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2019;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2019;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2020;9999;130;145;105;145;115;85;175;110;195;110;110;85
980;weml;2020;1920;150;155;100;230;210;135;249;170;254;220;180;135
980;weml;2020;1929;154;154;94;238;199;129;238;159;238;238;184;129
980;weml;2020;1939;159;154;94;228;199;134;243;159;238;199;174;134
980;weml;2020;1949;155;155;97;233;194;136;243;155;233;214;185;136
980;weml;2020;1959;146;194;97;214;194;141;248;155;233;204;175;141
980;weml;2020;1969;153;177;110;187;139;110;201;129;177;134;163;110
980;weml;2020;1979;136;175;107;160;117;92;170;112;151;107;126;92
980;weml;2020;1989;109;139;99;154;114;89;164;104;144;104;119;89
980;weml;2020;1999;135;180;115;140;105;80;145;90;130;95;105;80
980;weml;2020;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2020;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2020;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2020;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2020;2020;63;42;38;53;53;40;85;53;68;40;40;40
980;weml;2021;9999;130;145;105;145;115;85;175;110;195;110;110;85
980;weml;2021;1920;150;155;100;229;209;135;249;170;254;219;180;135
980;weml;2021;1929;154;154;94;238;199;129;238;159;238;238;184;129
980;weml;2021;1939;159;154;94;228;198;134;243;159;238;198;173;134
980;weml;2021;1949;155;155;97;233;194;136;242;155;233;213;184;136
980;weml;2021;1959;144;193;96;212;193;140;245;154;231;202;173;140
980;weml;2021;1969;152;176;109;185;138;109;199;128;176;133;161;109
980;weml;2021;1979;134;172;105;158;115;91;168;110;148;105;125;91
980;weml;2021;1989;108;138;98;152;113;89;162;103;143;103;118;89
980;weml;2021;1999;135;179;115;139;105;80;144;90;130;95;105;80
980;weml;2021;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2021;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2021;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2021;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2021;2020;63;42;38;53;53;40;85;53;68;40;40;40
980;weml;2021;2021;60;39;35;50;50;40;85;50;65;40;40;40
980;weml;2022;9999;130;145;105;145;115;85;175;110;194;110;110;85
980;weml;2022;1920;150;155;100;229;209;135;249;170;254;219;179;135
980;weml;2022;1929;154;154;94;238;198;129;238;159;238;238;183;129
980;weml;2022;1939;158;153;94;227;198;133;242;158;237;198;173;133
980;weml;2022;1949;155;155;97;232;193;135;242;155;232;213;184;135
980;weml;2022;1959;143;191;95;210;191;138;243;153;229;200;172;138
980;weml;2022;1969;150;174;108;183;136;108;197;127;174;132;160;108
980;weml;2022;1979;132;170;104;156;113;90;165;109;146;104;123;90
980;weml;2022;1989;107;136;97;151;112;88;161;102;141;102;117;88
980;weml;2022;1999;134;179;114;139;104;80;144;89;129;94;104;80
980;weml;2022;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2022;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2022;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2022;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2022;2020;63;42;38;53;53;40;85;53;68;40;40;40
980;weml;2022;2021;60;39;35;50;50;40;85;50;65;40;40;40
980;weml;2022;2022;59;39;35;50;50;40;85;50;65;40;40;40
980;weml;2023;9999;130;145;105;145;115;85;174;110;194;110;110;85
980;weml;2023;1920;150;155;100;229;209;135;249;169;254;219;179;135
980;weml;2023;1929;154;154;94;238;198;129;238;159;238;238;183;129
980;weml;2023;1939;158;153;94;227;197;133;242;158;237;197;173;133
980;weml;2023;1949;154;154;97;232;193;135;241;154;232;212;183;135
980;weml;2023;1959;142;189;94;208;189;137;241;151;227;198;170;137
980;weml;2023;1969;149;172;107;182;135;107;195;126;172;130;158;107
980;weml;2023;1979;130;168;102;154;112;88;163;107;144;102;121;88
980;weml;2023;1989;106;135;97;150;111;87;159;101;140;101;116;87
980;weml;2023;1999;134;179;114;139;104;79;144;89;129;94;104;79
980;weml;2023;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2023;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2023;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2023;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2023;2020;63;42;38;53;53;40;85;53;68;40;40;40
980;weml;2023;2021;60;39;35;50;50;40;85;50;65;40;40;40
980;weml;2023;2022;59;39;35;50;50;40;85;50;65;40;40;40
980;weml;2023;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;weml;2024;9999;130;144;105;144;115;85;174;110;194;110;110;85
980;weml;2024;1920;149;154;100;229;209;135;249;169;254;219;179;135
980;weml;2024;1929;154;154;94;238;198;129;238;158;238;238;183;129
980;weml;2024;1939;157;153;94;226;197;133;241;157;236;197;172;133
980;weml;2024;1949;154;154;96;231;193;135;241;154;231;212;183;135
980;weml;2024;1959;140;187;94;206;187;136;239;150;224;196;168;136
980;weml;2024;1969;148;171;106;180;134;106;194;124;171;129;157;106
980;weml;2024;1979;128;165;101;151;110;87;161;106;142;101;119;87
980;weml;2024;1989;105;134;96;148;110;86;158;100;139;100;115;86
980;weml;2024;1999;134;178;114;139;104;79;144;89;129;94;104;79
980;weml;2024;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2024;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2024;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2024;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2024;2020;63;42;38;53;53;40;85;53;68;40;40;40
980;weml;2024;2021;60;39;35;50;50;40;85;50;65;40;40;40
980;weml;2024;2022;59;39;35;50;50;40;85;50;65;40;40;40
980;weml;2024;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;weml;2024;2024;58;39;34;49;49;39;84;49;64;39;40;39
980;weml;2025;9999;130;144;105;144;115;85;174;110;194;110;110;85
980;weml;2025;1920;149;154;100;229;209;134;249;169;254;219;179;134
980;weml;2025;1929;153;153;94;238;198;129;238;158;238;238;183;129
980;weml;2025;1939;157;152;93;226;196;133;241;157;236;196;172;133
980;weml;2025;1949;154;154;96;231;192;135;240;154;231;211;183;135
980;weml;2025;1959;139;185;93;204;185;134;236;148;222;195;167;134
980;weml;2025;1969;146;169;105;178;132;105;192;123;169;128;155;105
980;weml;2025;1979;127;163;99;149;109;86;158;104;140;99;118;86
980;weml;2025;1989;104;133;95;147;109;85;156;99;137;99;114;85
980;weml;2025;1999;133;178;114;138;104;79;143;89;128;94;104;79
980;weml;2025;2009;120;120;100;125;95;70;125;75;115;85;90;70
980;weml;2025;2010;60;60;60;80;60;50;95;60;75;45;45;50
980;weml;2025;2018;60;58;58;77;55;40;85;55;74;40;40;40
980;weml;2025;2019;65;45;40;55;55;40;85;55;70;40;40;40
980;weml;2025;2020;63;42;38;53;53;40;85;53;68;40;40;40
980;weml;2025;2021;60;39;35;50;50;40;85;50;65;40;40;40
980;weml;2025;2022;59;39;35;50;50;40;85;50;65;40;40;40
980;weml;2025;2023;58;39;34;49;49;39;84;49;64;39;40;39
980;weml;2025;2024;58;39;34;49;49;39;84;49;64;39;40;39
980;weml;2025;2025;57;39;33;48;48;38;83;48;63;38;40;38
980;weml;2026;9999;129;144;105;144;115;85;174;110;194;110;110;85
980;weml;2026;1920;149;154;100;229;209;134;249;169;254;219;179;134
