mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
418;wem;2044;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2044;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;9999;129;119;99;129;124;94;183;109;188;129;129;94
418;wem;2045;1920;138;124;94;228;198;124;232;158;232;272;178;124
418;wem;2045;1929;142;132;93;225;196;127;235;157;230;255;166;127
418;wem;2045;1939;149;144;101;220;192;129;235;153;225;211;163;129
418;wem;2045;1949;147;152;101;211;188;129;230;147;221;156;147;129
418;wem;2045;1959;135;148;97;199;173;123;216;135;203;127;135;123
418;wem;2045;1969;127;124;93;151;112;89;162;104;143;108;131;89
418;wem;2045;1979;100;108;79;118;86;68;126;83;111;79;93;68
418;wem;2045;1989;88;88;70;114;84;66;121;77;106;77;88;66
418;wem;2045;1999;94;102;86;114;86;65;118;73;106;78;86;65
418;wem;2045;2009;111;97;92;115;88;65;115;69;106;78;83;65
418;wem;2045;2010;74;74;59;79;59;49;93;59;74;44;44;49
418;wem;2045;2018;72;70;57;76;54;39;84;54;73;39;39;39
418;wem;2045;2019;64;44;39;54;54;39;84;54;69;39;39;39
418;wem;2045;2020;61;41;37;52;52;39;84;52;66;39;39;39
418;wem;2045;2021;59;38;34;49;49;39;84;49;64;39;39;39
418;wem;2045;2022;59;39;35;49;49;39;84;49;64;39;40;39
418;wem;2045;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;wem;2045;2024;57;39;34;48;48;38;83;48;63;38;40;38
418;wem;2045;2025;57;39;33;48;48;38;83;48;63;38;40;38
418;wem;2045;2026;56;38;33;47;47;37;82;47;62;37;40;37
418;wem;2045;2027;55;38;33;47;47;37;82;47;62;37;39;37
418;wem;2045;2028;54;38;32;46;46;36;81;46;61;36;38;36
418;wem;2045;2029;53;38;32;46;46;36;81;46;61;36;37;36
418;wem;2045;2030;53;38;31;45;45;35;80;45;60;35;36;35
418;wem;2045;2031;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2032;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2033;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2034;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2035;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2036;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2045;2045;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;9999;129;119;99;129;124;94;183;109;188;129;129;94
418;wem;2046;1920;138;124;94;227;198;124;232;158;232;272;178;124
418;wem;2046;1929;142;132;93;225;196;127;235;157;230;255;166;127
418;wem;2046;1939;148;144;101;220;192;129;235;153;225;211;163;129
418;wem;2046;1949;147;152;101;211;188;129;230;147;220;156;147;129
418;wem;2046;1959;135;148;97;198;173;122;215;135;202;126;135;122
418;wem;2046;1969;127;123;92;150;112;89;162;104;142;108;131;89
418;wem;2046;1979;99;107;78;117;85;67;124;82;110;78;92;67
418;wem;2046;1989;87;87;69;113;84;65;120;76;105;76;87;65
418;wem;2046;1999;93;101;84;113;84;64;117;72;105;76;84;64
418;wem;2046;2009;110;96;91;114;87;64;114;69;105;78;82;64
418;wem;2046;2010;74;74;59;78;59;49;93;59;74;44;44;49
418;wem;2046;2018;72;70;56;75;54;39;83;54;73;39;39;39
418;wem;2046;2019;64;44;39;54;54;39;83;54;69;39;39;39
418;wem;2046;2020;61;41;37;51;51;39;83;51;66;39;39;39
418;wem;2046;2021;59;38;34;49;49;39;83;49;64;39;39;39
418;wem;2046;2022;59;39;34;49;49;39;84;49;64;39;40;39
418;wem;2046;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;wem;2046;2024;57;39;34;48;48;38;83;48;63;38;40;38
418;wem;2046;2025;57;38;33;48;48;38;83;48;63;38;40;38
418;wem;2046;2026;56;38;33;47;47;37;82;47;62;37;40;37
418;wem;2046;2027;55;38;33;47;47;37;82;47;62;37;39;37
418;wem;2046;2028;54;38;32;46;46;36;81;46;61;36;38;36
418;wem;2046;2029;53;38;32;46;46;36;81;46;61;36;37;36
418;wem;2046;2030;53;38;31;45;45;35;80;45;60;35;36;35
418;wem;2046;2031;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2032;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2033;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2034;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2035;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2036;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2045;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2046;2046;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;9999;129;119;99;129;124;94;183;109;188;129;129;94
418;wem;2047;1920;138;124;94;227;198;124;232;158;232;272;178;124
418;wem;2047;1929;142;132;93;225;196;127;235;157;230;254;166;127
418;wem;2047;1939;148;144;101;220;192;129;235;153;225;211;163;129
418;wem;2047;1949;147;151;101;211;188;128;229;147;220;156;147;128
418;wem;2047;1959;135;147;97;198;172;122;214;135;202;126;135;122
418;wem;2047;1969;127;123;92;150;111;88;161;104;142;108;131;88
418;wem;2047;1979;98;105;77;116;84;67;123;81;109;77;91;67
418;wem;2047;1989;86;86;68;111;83;65;119;76;104;76;86;65
418;wem;2047;1999;91;99;83;111;83;63;115;71;103;75;83;63
418;wem;2047;2009;109;95;90;113;86;63;113;68;104;77;81;63
418;wem;2047;2010;73;73;59;78;59;49;93;59;73;44;44;49
418;wem;2047;2018;72;70;56;75;54;39;83;54;72;39;39;39
418;wem;2047;2019;64;44;39;54;54;39;83;54;68;39;39;39
418;wem;2047;2020;61;41;37;51;51;39;83;51;66;39;39;39
418;wem;2047;2021;59;38;34;49;49;39;83;49;64;39;39;39
418;wem;2047;2022;59;39;34;49;49;39;84;49;64;39;40;39
418;wem;2047;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;wem;2047;2024;57;39;34;48;48;38;83;48;63;38;40;38
418;wem;2047;2025;57;38;33;48;48;38;83;48;63;38;40;38
418;wem;2047;2026;56;38;33;47;47;37;82;47;62;37;40;37
418;wem;2047;2027;55;38;32;47;47;37;82;47;62;37;39;37
418;wem;2047;2028;54;38;32;46;46;36;81;46;61;36;38;36
418;wem;2047;2029;53;38;32;46;46;36;81;46;61;36;37;36
418;wem;2047;2030;53;38;31;45;45;35;80;45;60;35;36;35
418;wem;2047;2031;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2032;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2033;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2034;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2035;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2036;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2045;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2046;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2047;2047;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;9999;128;119;99;128;124;94;183;109;188;128;128;94
418;wem;2048;1920;138;124;94;227;198;124;232;158;232;272;178;124
418;wem;2048;1929;142;132;93;225;196;127;235;157;230;254;166;127
418;wem;2048;1939;148;144;101;220;191;129;235;153;225;211;163;129
418;wem;2048;1949;147;151;101;211;188;128;229;147;220;156;147;128
418;wem;2048;1959;134;147;96;197;172;122;214;134;201;126;134;122
418;wem;2048;1969;126;123;92;149;111;88;161;103;142;107;130;88
418;wem;2048;1979;97;104;77;115;84;66;122;80;108;77;90;66
418;wem;2048;1989;85;85;68;110;82;64;117;75;103;75;85;64
418;wem;2048;1999;90;98;82;109;82;62;113;70;101;74;82;62
418;wem;2048;2009;107;94;90;112;85;63;112;67;103;76;81;63
418;wem;2048;2010;73;73;59;78;59;49;93;59;73;44;44;49
418;wem;2048;2018;72;70;56;75;54;39;83;54;72;39;39;39
418;wem;2048;2019;63;44;39;54;54;39;83;54;68;39;39;39
418;wem;2048;2020;61;41;37;51;51;39;83;51;66;39;39;39
418;wem;2048;2021;59;38;34;49;49;39;83;49;63;39;39;39
418;wem;2048;2022;59;39;34;49;49;39;84;49;64;39;40;39
418;wem;2048;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;wem;2048;2024;57;39;34;48;48;38;83;48;63;38;40;38
418;wem;2048;2025;57;38;33;48;48;38;83;48;63;38;40;38
418;wem;2048;2026;56;38;33;47;47;37;82;47;62;37;40;37
418;wem;2048;2027;55;38;32;47;47;37;82;47;62;37;39;37
418;wem;2048;2028;54;38;32;46;46;36;81;46;61;36;38;36
418;wem;2048;2029;53;38;32;46;46;36;81;46;61;36;37;36
418;wem;2048;2030;53;38;31;45;45;35;80;45;60;35;36;35
418;wem;2048;2031;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2032;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2033;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2034;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2035;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2036;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2045;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2046;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2047;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2048;2048;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;9999;128;119;99;128;123;94;183;109;188;128;128;94
418;wem;2049;1920;138;123;94;227;198;123;232;158;232;272;178;123
418;wem;2049;1929;142;132;93;225;196;127;235;156;230;254;166;127
418;wem;2049;1939;148;144;100;220;191;129;234;153;225;210;163;129
418;wem;2049;1949;147;151;101;211;188;128;229;147;220;156;147;128
418;wem;2049;1959;134;146;96;197;172;121;213;134;201;126;134;121
418;wem;2049;1969;126;122;92;149;111;88;160;103;141;107;130;88
418;wem;2049;1979;96;103;76;114;83;65;121;79;107;76;90;65
418;wem;2049;1989;85;85;67;109;81;63;116;74;102;74;85;63
418;wem;2049;1999;88;96;81;108;81;61;111;69;100;73;81;61
418;wem;2049;2009;106;93;89;111;84;62;111;66;102;75;80;62
418;wem;2049;2010;73;73;58;78;58;49;92;58;73;44;44;49
418;wem;2049;2018;72;69;56;75;54;39;83;54;72;39;39;39
418;wem;2049;2019;63;44;39;54;54;39;83;54;68;39;39;39
418;wem;2049;2020;61;41;36;51;51;39;83;51;66;39;39;39
418;wem;2049;2021;58;38;34;49;49;39;83;49;63;39;39;39
418;wem;2049;2022;59;39;34;49;49;39;84;49;64;39;40;39
418;wem;2049;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;wem;2049;2024;57;39;34;48;48;38;83;48;63;38;40;38
418;wem;2049;2025;57;38;33;48;48;38;83;48;63;38;40;38
418;wem;2049;2026;56;38;33;47;47;37;82;47;62;37;40;37
418;wem;2049;2027;55;38;32;47;47;37;82;47;62;37;39;37
418;wem;2049;2028;54;38;32;46;46;36;81;46;61;36;38;36
418;wem;2049;2029;53;38;32;46;46;36;81;46;61;36;37;36
418;wem;2049;2030;53;38;31;45;45;35;80;45;60;35;36;35
418;wem;2049;2031;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2032;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2033;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2034;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2035;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2036;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2045;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2046;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2047;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2048;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2049;2049;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;9999;128;119;99;128;123;94;183;109;188;128;128;94
418;wem;2050;1920;138;123;94;227;198;123;232;158;232;272;272;123
418;wem;2050;1929;142;132;93;225;196;127;235;156;230;254;254;127
418;wem;2050;1939;148;143;100;220;191;129;234;153;225;210;210;129
418;wem;2050;1949;146;151;101;211;188;128;229;146;220;156;156;128
418;wem;2050;1959;134;146;96;196;171;121;213;134;200;125;125;121
418;wem;2050;1969;126;122;91;149;111;88;160;103;141;107;107;88
418;wem;2050;1979;96;102;75;113;82;65;119;78;106;75;75;65
418;wem;2050;1989;84;84;66;108;80;63;115;73;101;73;73;63
418;wem;2050;1999;87;95;80;106;80;61;110;68;98;72;72;61
418;wem;2050;2009;105;92;88;110;83;61;110;66;101;75;75;61
418;wem;2050;2010;73;73;58;78;58;49;92;58;73;44;44;49
418;wem;2050;2018;71;69;56;75;53;39;82;53;72;39;39;39
418;wem;2050;2019;63;44;39;53;53;39;82;53;68;39;39;39
418;wem;2050;2020;61;41;36;51;51;39;82;51;66;39;39;39
418;wem;2050;2021;58;38;34;49;49;39;82;49;63;39;39;39
418;wem;2050;2022;59;39;34;49;49;39;84;49;64;39;39;39
418;wem;2050;2023;58;39;34;49;49;39;84;49;64;39;39;39
418;wem;2050;2024;57;39;34;48;48;38;83;48;63;38;38;38
418;wem;2050;2025;57;38;33;48;48;38;83;48;63;38;38;38
418;wem;2050;2026;56;38;33;47;47;37;82;47;62;37;37;37
418;wem;2050;2027;55;38;32;47;47;37;82;47;62;37;37;37
418;wem;2050;2028;54;38;32;46;46;36;81;46;61;36;36;36
418;wem;2050;2029;53;38;32;46;46;36;81;46;61;36;36;36
418;wem;2050;2030;53;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2031;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2032;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2033;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2034;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2035;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2036;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2037;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2038;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2039;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2040;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2041;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2042;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2043;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2044;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2045;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2046;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2047;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2048;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2049;52;38;31;45;45;35;80;45;60;35;35;35
418;wem;2050;2050;52;38;31;45;45;35;80;45;60;35;35;35
418;eu80;2018;9999;130;120;100;130;125;95;185;110;190;130;130;95
418;eu80;2018;1920;140;125;95;230;200;125;235;160;235;275;180;125
418;eu80;2018;1929;145;135;95;229;200;130;239;160;234;259;170;130
418;eu80;2018;1939;155;150;105;229;200;135;244;160;234;219;170;135
418;eu80;2018;1949;158;163;109;228;203;139;248;158;238;168;158;139
418;eu80;2018;1959;158;173;114;233;203;144;252;158;238;149;158;144
418;eu80;2018;1969;163;158;118;192;143;113;207;133;182;138;167;113
418;eu80;2018;1979;139;149;109;163;119;94;173;114;153;109;129;94
418;eu80;2018;1989;120;120;95;155;115;90;165;105;145;105;120;90
418;eu80;2018;1999;115;125;105;140;105;80;145;90;130;95;105;80
418;eu80;2018;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2018;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2018;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2019;9999;130;120;100;130;125;95;185;110;190;130;130;95
418;eu80;2019;1920;140;125;95;230;200;125;235;160;235;275;180;125
418;eu80;2019;1929;144;134;95;229;199;129;239;159;234;259;169;129
418;eu80;2019;1939;154;149;104;229;199;134;244;159;234;219;169;134
418;eu80;2019;1949;157;162;108;225;201;137;245;157;235;167;157;137
418;eu80;2019;1959;157;172;113;230;201;142;250;157;235;147;157;142
418;eu80;2019;1969;160;155;116;189;141;112;204;131;179;136;165;112
418;eu80;2019;1979;137;147;108;162;118;93;172;113;152;108;127;93
418;eu80;2019;1989;119;119;95;154;114;90;164;104;144;104;119;90
418;eu80;2019;1999;115;125;105;140;105;80;145;90;130;95;105;80
418;eu80;2019;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2019;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2019;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2019;2019;65;45;40;55;55;40;85;55;70;40;40;40
418;eu80;2020;9999;130;120;100;130;125;95;185;110;190;130;130;95
418;eu80;2020;1920;140;125;95;229;200;125;234;160;234;274;180;125
418;eu80;2020;1929;144;134;94;228;199;129;238;159;233;258;169;129
418;eu80;2020;1939;154;149;104;228;199;134;243;159;233;218;169;134
418;eu80;2020;1949;155;160;107;223;199;136;243;155;233;165;155;136
418;eu80;2020;1959;155;170;112;228;199;141;247;155;233;146;155;141
418;eu80;2020;1969;158;153;115;186;139;110;201;129;177;134;162;110
418;eu80;2020;1979;136;146;107;160;116;92;170;112;150;107;126;92
418;eu80;2020;1989;119;119;94;154;114;89;164;104;144;104;119;89
418;eu80;2020;1999;115;125;105;140;105;80;145;90;130;95;105;80
418;eu80;2020;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2020;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2020;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2020;2019;65;45;40;55;55;40;85;55;70;40;40;40
418;eu80;2020;2020;63;42;38;53;53;40;85;53;68;40;40;40
418;eu80;2021;9999;130;120;100;130;125;95;184;110;189;130;130;95
418;eu80;2021;1920;140;125;95;229;199;125;234;160;234;274;179;125
418;eu80;2021;1929;144;134;94;228;198;129;238;159;233;258;169;129
418;eu80;2021;1939;153;149;104;228;198;134;243;158;233;218;168;134
418;eu80;2021;1949;155;160;106;223;198;136;242;155;232;165;155;136
418;eu80;2021;1959;154;168;110;226;197;139;245;154;231;144;154;139
418;eu80;2021;1969;156;151;114;184;137;109;199;128;175;132;161;109
418;eu80;2021;1979;134;143;105;158;115;91;167;110;148;105;124;91
418;eu80;2021;1989;118;118;93;152;113;88;162;103;142;103;118;88
418;eu80;2021;1999;115;125;105;139;105;80;144;90;129;95;105;80
418;eu80;2021;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2021;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2021;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2021;2019;65;45;40;55;55;40;85;55;70;40;40;40
418;eu80;2021;2020;63;42;38;53;53;40;85;53;68;40;40;40
418;eu80;2021;2021;60;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2022;9999;130;120;100;130;125;95;184;110;189;130;130;95
418;eu80;2022;1920;140;125;95;229;199;125;234;159;234;274;179;125
418;eu80;2022;1929;144;134;94;228;198;129;238;159;233;258;168;129
418;eu80;2022;1939;153;148;104;227;198;133;242;158;232;217;168;133
418;eu80;2022;1949;154;159;106;222;198;135;241;154;232;164;154;135
418;eu80;2022;1959;152;166;109;223;195;138;243;152;228;143;152;138
418;eu80;2022;1969;155;150;112;183;136;108;197;126;173;131;159;108
418;eu80;2022;1979;132;141;104;155;113;89;165;108;146;104;122;89
418;eu80;2022;1989;117;117;92;151;112;88;161;102;141;102;117;88
418;eu80;2022;1999;114;124;104;139;104;79;144;89;129;94;104;79
418;eu80;2022;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2022;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2022;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2022;2019;65;45;40;55;55;40;85;55;70;40;40;40
418;eu80;2022;2020;63;42;38;53;53;40;85;53;68;40;40;40
418;eu80;2022;2021;60;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2022;2022;59;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2023;9999;130;120;100;130;125;95;184;110;189;130;130;95
418;eu80;2023;1920;139;125;95;229;199;125;234;159;234;274;179;125
418;eu80;2023;1929;144;134;94;228;198;129;238;158;233;257;168;129
418;eu80;2023;1939;153;148;103;227;197;133;241;158;231;217;167;133
418;eu80;2023;1949;154;159;106;221;197;135;241;154;231;164;154;135
418;eu80;2023;1959;151;165;108;221;193;137;240;151;226;141;151;137
418;eu80;2023;1969;153;148;111;181;134;107;195;125;172;130;158;107
418;eu80;2023;1979;130;139;102;153;111;88;162;107;144;102;121;88
418;eu80;2023;1989;116;116;91;149;111;87;159;101;140;101;116;87
418;eu80;2023;1999;114;124;104;139;104;79;144;89;129;94;104;79
418;eu80;2023;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2023;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2023;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2023;2019;65;45;40;55;55;40;85;55;70;40;40;40
418;eu80;2023;2020;63;42;38;53;53;40;85;53;68;40;40;40
418;eu80;2023;2021;60;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2023;2022;59;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2023;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;eu80;2024;9999;129;120;100;129;125;95;184;110;189;129;129;95
418;eu80;2024;1920;139;125;95;229;199;125;234;159;234;274;179;125
418;eu80;2024;1929;143;134;94;228;198;129;237;158;232;257;168;129
418;eu80;2024;1939;152;147;103;226;197;133;241;157;231;216;167;133
418;eu80;2024;1949;154;159;106;221;197;134;240;154;231;163;154;134
418;eu80;2024;1959;149;163;107;219;191;135;238;149;224;140;149;135
418;eu80;2024;1969;151;147;110;179;133;106;193;124;170;129;156;106
418;eu80;2024;1979;128;137;100;151;110;87;160;105;142;100;119;87
418;eu80;2024;1989;114;114;91;148;110;86;157;100;138;100;114;86
418;eu80;2024;1999;114;124;104;138;104;79;143;89;129;94;104;79
418;eu80;2024;2009;120;105;100;125;95;70;125;75;115;85;90;70
418;eu80;2024;2010;75;75;60;80;60;50;95;60;75;45;45;50
418;eu80;2024;2018;74;58;58;77;55;40;85;55;74;40;40;40
418;eu80;2024;2019;65;45;40;55;55;40;85;55;70;40;40;40
418;eu80;2024;2020;63;42;38;53;53;40;85;53;68;40;40;40
418;eu80;2024;2021;60;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2024;2022;59;39;35;50;50;40;85;50;65;40;40;40
418;eu80;2024;2023;58;39;34;49;49;39;84;49;64;39;40;39
418;eu80;2024;2024;58;39;34;49;49;39;84;49;64;39;40;39
418;eu80;2025;9999;129;119;100;129;124;95;184;110;189;129;129;95
418;eu80;2025;1920;139;124;95;229;199;124;234;159;234;274;179;124
418;eu80;2025;1929;143;133;94;227;198;129;237;158;232;257;168;129
418;eu80;2025;1939;152;147;103;225;196;132;240;157;230;216;167;132
418;eu80;2025;1949;153;158;105;220;196;134;240;153;230;163;153;134
418;eu80;2025;1959;148;161;106;217;189;134;235;148;221;138;148;134
418;eu80;2025;1969;150;145;109;177;132;105;191;123;168;127;155;105
418;eu80;2025;1979;126;135;99;148;108;85;157;103;139;99;117;85
418;eu80;2025;1989;113;113;90;146;109;85;156;99;137;99;113;85
418;eu80;2025;1999;113;123;104;138;104;79;143;89;128;94;104;79
418;eu80;2025;2009;120;105;100;125;95;70;125;75;115;85;90;70
